product_id,product_name,Total_Qty,Total_Sales
P09881,"Dangote Product 9881",60,136935.15
P08300,"Peak Product 8300",42,136675.24
P06672,"Dangote Product 6672",38,136645.34
P09953,"Indomie Product 9953",6,136623.18
P05468,"Golden Penny Product 5468",6,136519.68
P07681,"Dangote Product 7681",7,136512.32
P01381,"Nestle Product 1381",31,136339.55
P02427,"Peak Product 2427",28,136193.40
P08412,"Dettol Product 8412",10,136149.20
P01124,"Power Oil Product 1124",30,136123.80
P08050,"Nestle Product 8050",49,136081.82
P08963,"Nestle Product 8963",11,135651.27
P07186,"Nestle Product 7186",26,135592.08
P02694,"Milo Product 2694",22,135493.60
P09887,"Golden Penny Product 9887",12,135257.16
P04021,"Golden Penny Product 4021",43,135177.33
P04939,"Peak Product 4939",6,135135.90
P02502,"Power Oil Product 2502",71,135109.19
P08329,"Indomie Product 8329",15,135104.91
P00762,"Golden Penny Product 762",42,135046.38
P09000,"Power Oil Product 9000",22,134953.50
P02871,"Nestle Product 2871",15,134911.95
P02169,"Dangote Product 2169",39,134892.42
P08512,"Dangote Product 8512",48,134888.04
P03928,"Milo Product 3928",10,134884.10
P07460,"Golden Penny Product 7460",41,134639.49
P07761,"Golden Penny Product 7761",12,134580.72
P04657,"Indomie Product 4657",6,134559.66
P01736,"Dangote Product 1736",11,134459.27
P09366,"Peak Product 9366",7,134418.90
P06864,"Indomie Product 6864",24,134343.12
P01153,"Power Oil Product 1153",10,134338.42
P08615,"Dangote Product 8615",10,134123.10
P02053,"Dettol Product 2053",11,134051.06
P06010,"Dangote Product 6010",16,133959.04
P01438,"Dangote Product 1438",6,133834.44
P07662,"Nestle Product 7662",17,133730.16
P07369,"Nestle Product 7369",6,133648.50
P00139,"Power Oil Product 139",9,133625.52
P05451,"Dangote Product 5451",26,133617.12
P06646,"Peak Product 6646",12,133611.96
P03335,"Golden Penny Product 3335",6,133255.56
P04931,"Milo Product 4931",35,133114.71
P01313,"Dangote Product 1313",15,132567.39
P06062,"Peak Product 6062",41,132314.79
P09829,"Golden Penny Product 9829",46,131963.42
P07394,"Golden Penny Product 7394",50,131959.08
P02597,"Dangote Product 2597",30,131857.20
P04861,"Nestle Product 4861",7,131848.08
P09307,"Power Oil Product 9307",20,131686.70
P07639,"Golden Penny Product 7639",32,131646.40
P00420,"Indomie Product 420",33,131508.59
P03948,"Power Oil Product 3948",18,131437.08
P04545,"Indomie Product 4545",8,131397.28
P08712,"Dangote Product 8712",25,131378.31
P00393,"Milo Product 393",16,131342.66
P00240,"Power Oil Product 240",9,131329.08
P00367,"Power Oil Product 367",7,131255.81
P00028,"Golden Penny Product 28",31,130959.50
P03098,"Nestle Product 3098",9,130848.57
P02437,"Power Oil Product 2437",48,130660.32
P04578,"Milo Product 4578",15,130642.80
P07572,"Power Oil Product 7572",16,130639.06
P09517,"Indomie Product 9517",15,130547.70
P01032,"Dangote Product 1032",9,130515.12
P05084,"Milo Product 5084",27,130392.72
P05778,"Milo Product 5778",21,130372.62
P03113,"Milo Product 3113",12,130309.80
P09515,"Dangote Product 9515",32,130105.92
P00296,"Indomie Product 296",12,130041.36
P06144,"Dettol Product 6144",25,130037.75
P04586,"Milo Product 4586",14,129665.48
P07787,"Power Oil Product 7787",6,129651.72
P03376,"Nestle Product 3376",13,129617.02
P03120,"Power Oil Product 3120",20,129518.80
P06037,"Peak Product 6037",6,129304.98
P05744,"Nestle Product 5744",24,129258.00
P09340,"Golden Penny Product 9340",24,129200.16
P06997,"Golden Penny Product 6997",11,129130.65
P04359,"Peak Product 4359",6,128960.64
P03109,"Indomie Product 3109",48,128912.16
P06498,"Nestle Product 6498",49,128903.32
P07419,"Milo Product 7419",9,128901.45
P05550,"Indomie Product 5550",34,128861.36
P01878,"Milo Product 1878",16,128766.08
P09044,"Dettol Product 9044",28,128679.60
P00144,"Indomie Product 144",22,128507.06
P05842,"Golden Penny Product 5842",41,128403.80
P03531,"Dettol Product 3531",40,127489.60
P06621,"Power Oil Product 6621",36,127379.56
P06776,"Power Oil Product 6776",25,127322.75
P05050,"Peak Product 5050",20,127298.88
P05610,"Peak Product 5610",6,127294.92
P03733,"Indomie Product 3733",14,127276.52
P09320,"Power Oil Product 9320",27,127156.23
P04549,"Power Oil Product 4549",10,127104.30
P04907,"Power Oil Product 4907",11,127028.77
P03370,"Golden Penny Product 3370",8,126991.68
P07705,"Peak Product 7705",7,126881.23
P02505,"Power Oil Product 2505",14,126613.34
P00253,"Dangote Product 253",6,126576.00
P06377,"Golden Penny Product 6377",17,126369.16
P09206,"Golden Penny Product 9206",29,126248.86
P08112,"Golden Penny Product 8112",19,126050.94
P05165,"Milo Product 5165",20,126039.40
P02391,"Dettol Product 2391",31,125911.77
P03955,"Dettol Product 3955",46,125591.50
P07560,"Nestle Product 7560",48,125533.74
P07098,"Power Oil Product 7098",19,124520.68
P07168,"Milo Product 7168",28,124514.92
P04181,"Milo Product 4181",10,124506.80
P03630,"Milo Product 3630",11,124434.09
P03421,"Golden Penny Product 3421",12,124274.04
P05017,"Power Oil Product 5017",23,124269.46
P05337,"Power Oil Product 5337",5,124044.45
P00049,"Milo Product 49",17,123971.65
P04315,"Dangote Product 4315",31,123817.41
P03601,"Golden Penny Product 3601",31,123810.90
P09579,"Power Oil Product 9579",7,122999.87
P06337,"Nestle Product 6337",21,122980.83
P02846,"Dangote Product 2846",15,122933.10
P03626,"Milo Product 3626",22,122871.98
P05948,"Dangote Product 5948",43,122669.11
P01455,"Dangote Product 1455",5,122664.05
P05681,"Milo Product 5681",24,122275.68
P07493,"Nestle Product 7493",5,121869.45
P01809,"Dangote Product 1809",30,121869.00
P01341,"Power Oil Product 1341",11,121836.88
P09063,"Dangote Product 9063",45,121803.75
P08432,"Power Oil Product 8432",17,121669.68
P06754,"Milo Product 6754",18,121482.90
P04661,"Milo Product 4661",8,121474.08
P00033,"Nestle Product 33",35,121425.80
P05861,"Dettol Product 5861",9,121423.77
P02588,"Peak Product 2588",28,121404.08
P00474,"Dangote Product 474",16,121365.60
P04962,"Dettol Product 4962",12,121299.60
P08812,"Power Oil Product 8812",6,121294.26
P05022,"Golden Penny Product 5022",18,121286.40
P01045,"Milo Product 1045",8,121172.48
P06764,"Nestle Product 6764",7,120887.90
P07064,"Dettol Product 7064",36,120882.24
P02531,"Dettol Product 2531",29,120726.11
P05427,"Dangote Product 5427",51,120709.79
P05305,"Dangote Product 5305",41,120613.80
P03855,"Milo Product 3855",38,120558.80
P09053,"Dettol Product 9053",29,120508.26
P01534,"Peak Product 1534",9,120447.00
P06422,"Dettol Product 6422",24,120375.54
P00503,"Milo Product 503",5,120349.25
P02393,"Power Oil Product 2393",17,120217.88
P02518,"Peak Product 2518",6,120217.32
P08011,"Indomie Product 8011",16,120178.56
P08537,"Dangote Product 8537",16,120139.67
P06554,"Dettol Product 6554",10,120138.00
P02866,"Milo Product 2866",31,120065.72
P05645,"Milo Product 5645",25,119805.50
P04111,"Dettol Product 4111",42,119795.88
P01137,"Dangote Product 1137",5,119713.45
P04750,"Dangote Product 4750",23,119684.00
P00437,"Peak Product 437",11,119534.14
P04047,"Nestle Product 4047",26,119519.40
P04052,"Power Oil Product 4052",11,119433.71
P01493,"Golden Penny Product 1493",7,119429.10
P00034,"Golden Penny Product 34",21,119140.77
P01548,"Indomie Product 1548",10,118701.10
P05453,"Power Oil Product 5453",5,118552.60
P06068,"Power Oil Product 6068",50,118539.50
P01240,"Milo Product 1240",17,118444.06
P03330,"Peak Product 3330",17,118316.94
P04170,"Indomie Product 4170",49,118040.51
P00884,"Indomie Product 884",20,117971.80
P02576,"Power Oil Product 2576",28,117862.36
P08079,"Golden Penny Product 8079",7,117793.27
P04592,"Power Oil Product 4592",6,117767.76
P05310,"Indomie Product 5310",7,117734.47
P09093,"Nestle Product 9093",25,117514.00
P08510,"Peak Product 8510",8,117298.72
P06925,"Golden Penny Product 6925",46,116986.28
P05368,"Power Oil Product 5368",21,116975.88
P02856,"Power Oil Product 2856",19,116914.60
P02951,"Indomie Product 2951",18,116850.60
P01795,"Dettol Product 1795",61,116721.34
P06655,"Power Oil Product 6655",21,116634.21
P04960,"Power Oil Product 4960",11,116409.04
P06666,"Power Oil Product 6666",41,116035.74
P03924,"Peak Product 3924",21,115950.03
P02495,"Power Oil Product 2495",12,115939.92
P02275,"Dangote Product 2275",38,115869.22
P05808,"Golden Penny Product 5808",26,115837.28
P00451,"Golden Penny Product 451",15,115677.45
P08213,"Peak Product 8213",20,115607.26
P01509,"Dettol Product 1509",30,115550.76
P08551,"Dettol Product 8551",38,115455.78
P04479,"Peak Product 4479",9,115441.47
P05788,"Peak Product 5788",13,115409.97
P02016,"Indomie Product 2016",14,115408.86
P06414,"Nestle Product 6414",5,115408.75
P06092,"Milo Product 6092",40,115239.60
P08742,"Golden Penny Product 8742",13,115075.87
P08095,"Indomie Product 8095",28,114901.92
P01655,"Dettol Product 1655",11,114401.32
P08924,"Power Oil Product 8924",6,114177.03
P08946,"Dettol Product 8946",56,114162.02
P09031,"Nestle Product 9031",9,114111.36
P06167,"Dangote Product 6167",23,114087.13
P07865,"Nestle Product 7865",41,114082.91
P07399,"Power Oil Product 7399",6,113812.02
P03323,"Dettol Product 3323",18,113740.56
P02743,"Power Oil Product 2743",9,113701.86
P09225,"Indomie Product 9225",6,113585.70
P02461,"Milo Product 2461",17,113494.55
P01567,"Milo Product 1567",72,113166.00
P08340,"Indomie Product 8340",43,113160.52
P08899,"Indomie Product 8899",12,113118.30
P00374,"Dettol Product 374",5,112936.35
P01047,"Milo Product 1047",8,112686.16
P07103,"Peak Product 7103",30,112320.00
P03203,"Indomie Product 3203",10,112302.10
P02777,"Golden Penny Product 2777",32,112288.32
P05307,"Milo Product 5307",13,112163.61
P03759,"Golden Penny Product 3759",43,112052.41
P00494,"Power Oil Product 494",10,112041.60
P09064,"Golden Penny Product 9064",35,112023.45
P07278,"Nestle Product 7278",23,111766.20
P00098,"Dettol Product 98",58,111572.80
P05198,"Dangote Product 5198",26,111540.52
P02192,"Nestle Product 2192",42,111524.70
P01904,"Peak Product 1904",8,111319.12
P05448,"Nestle Product 5448",8,111129.28
P04497,"Power Oil Product 4497",5,111013.55
P01298,"Nestle Product 1298",42,110654.46
P05346,"Dettol Product 5346",21,110545.26
P00191,"Milo Product 191",20,110464.80
P02407,"Peak Product 2407",17,110455.12
P09676,"Dettol Product 9676",23,110384.53
P05275,"Peak Product 5275",17,110301.01
P09244,"Dangote Product 9244",13,110045.26
P04381,"Nestle Product 4381",18,109882.75
P00717,"Power Oil Product 717",20,109722.00
P00999,"Golden Penny Product 999",5,109650.25
P05712,"Dangote Product 5712",23,109635.94
P03880,"Nestle Product 3880",17,109369.50
P00752,"Power Oil Product 752",25,109312.75
P05164,"Peak Product 5164",5,109250.50
P01915,"Milo Product 1915",6,109218.90
P03708,"Dangote Product 3708",15,109191.60
P03009,"Power Oil Product 3009",42,109168.92
P02058,"Dangote Product 2058",20,109048.80
P09823,"Dettol Product 9823",48,108979.20
P02319,"Peak Product 2319",10,108573.90
P05383,"Nestle Product 5383",42,108508.49
P00971,"Milo Product 971",29,108418.24
P09776,"Indomie Product 9776",6,108251.04
P00186,"Milo Product 186",10,108093.90
P04791,"Power Oil Product 4791",28,107917.32
P00259,"Peak Product 259",16,107867.84
P07794,"Milo Product 7794",21,107798.04
P08524,"Indomie Product 8524",26,107746.08
P01077,"Milo Product 1077",47,107206.06
P03307,"Milo Product 3307",38,107126.18
P02668,"Indomie Product 2668",6,107112.78
P08464,"Indomie Product 8464",7,107111.97
P01522,"Dettol Product 1522",45,107034.75
P06391,"Indomie Product 6391",9,106766.91
P01268,"Golden Penny Product 1268",12,106760.04
P07616,"Nestle Product 7616",14,106212.82
P01666,"Peak Product 1666",19,106060.85
P06902,"Dettol Product 6902",7,105971.53
P00565,"Golden Penny Product 565",5,105645.30
P07862,"Golden Penny Product 7862",19,105497.31
P07945,"Nestle Product 7945",10,105294.60
P03994,"Power Oil Product 3994",24,105283.68
P03343,"Dangote Product 3343",21,105272.58
P02457,"Power Oil Product 2457",6,105205.56
P04299,"Nestle Product 4299",27,105084.54
P08531,"Peak Product 8531",40,105051.60
P01485,"Power Oil Product 1485",64,105024.88
P09326,"Peak Product 9326",21,104999.62
P08838,"Milo Product 8838",19,104869.87
P06799,"Milo Product 6799",24,104733.24
P00261,"Peak Product 261",5,104594.85
P00077,"Power Oil Product 77",13,104498.47
P01025,"Power Oil Product 1025",32,104496.32
P07074,"Golden Penny Product 7074",32,104290.56
P04435,"Dettol Product 4435",7,104078.10
P06590,"Power Oil Product 6590",18,103796.64
P06429,"Indomie Product 6429",16,103746.08
P07798,"Dangote Product 7798",16,103455.53
P05578,"Dettol Product 5578",18,103442.04
P08533,"Dangote Product 8533",5,103103.75
P03963,"Power Oil Product 3963",33,102862.98
P05857,"Nestle Product 5857",42,102824.82
P08750,"Peak Product 8750",6,102591.78
P09941,"Milo Product 9941",13,102537.82
P05480,"Golden Penny Product 5480",6,102419.28
P08738,"Power Oil Product 8738",34,102260.10
P05197,"Indomie Product 5197",9,102182.58
P08608,"Dettol Product 8608",32,101971.52
P04737,"Power Oil Product 4737",24,101965.92
P00148,"Peak Product 148",16,101843.68
P04420,"Golden Penny Product 4420",5,101758.85
P00485,"Dangote Product 485",12,101718.84
P00235,"Dettol Product 235",17,101491.70
P07450,"Milo Product 7450",38,101140.04
P04004,"Milo Product 4004",8,101026.40
P07783,"Golden Penny Product 7783",14,101015.02
P05703,"Golden Penny Product 5703",40,101007.12
P00174,"Dettol Product 174",44,100835.24
P09842,"Milo Product 9842",25,100810.00
P01575,"Indomie Product 1575",22,100382.26
P07729,"Milo Product 7729",15,100246.50
P01119,"Golden Penny Product 1119",23,99636.23
P07291,"Milo Product 7291",13,99630.70
P09656,"Dangote Product 9656",8,99366.64
P06844,"Golden Penny Product 6844",28,99282.68
P01615,"Dettol Product 1615",22,99255.64
P01926,"Peak Product 1926",5,99015.90
P02224,"Milo Product 2224",42,99015.00
P05719,"Peak Product 5719",10,98946.10
P00974,"Indomie Product 974",47,98805.75
P09900,"Milo Product 9900",7,98746.53
P00281,"Nestle Product 281",10,98538.60
P05515,"Golden Penny Product 5515",32,98249.92
P07358,"Dangote Product 7358",11,97918.15
P09311,"Power Oil Product 9311",11,97414.79
P04226,"Dettol Product 4226",6,97390.26
P09578,"Golden Penny Product 9578",4,97376.80
P09606,"Power Oil Product 9606",30,97337.70
P01447,"Indomie Product 1447",31,97316.75
P08831,"Milo Product 8831",16,97219.68
P09332,"Golden Penny Product 9332",21,97212.57
P05548,"Golden Penny Product 5548",55,97037.90
P00942,"Golden Penny Product 942",50,96978.00
P06849,"Dettol Product 6849",22,96785.60
P08542,"Nestle Product 8542",11,96617.29
P02649,"Dettol Product 2649",12,96564.36
P04595,"Milo Product 4595",19,96381.49
P02308,"Indomie Product 2308",4,96373.04
P02959,"Golden Penny Product 2959",14,96223.26
P07893,"Golden Penny Product 7893",12,96161.04
P05630,"Peak Product 5630",37,96138.58
P08146,"Dettol Product 8146",41,96083.91
P08254,"Golden Penny Product 8254",6,95875.14
P02484,"Power Oil Product 2484",13,95865.77
P05652,"Golden Penny Product 5652",5,95741.90
P00009,"Peak Product 9",11,95540.61
P07687,"Golden Penny Product 7687",20,95334.99
P09269,"Nestle Product 9269",9,95139.16
P04169,"Power Oil Product 4169",43,94954.32
P09242,"Milo Product 9242",48,94896.00
P06841,"Peak Product 6841",16,94850.56
P06419,"Indomie Product 6419",47,94823.44
P09989,"Power Oil Product 9989",24,94793.28
P08487,"Indomie Product 8487",11,94772.81
P06226,"Dangote Product 6226",9,94665.16
P03337,"Milo Product 3337",7,94630.90
P06441,"Peak Product 6441",26,94269.24
P05236,"Indomie Product 5236",40,94212.80
P04883,"Milo Product 4883",4,94194.28
P03671,"Nestle Product 3671",25,94166.75
P09884,"Dangote Product 9884",4,94164.64
P03879,"Nestle Product 3879",12,93913.56
P00903,"Nestle Product 903",14,93753.24
P03069,"Indomie Product 3069",6,93464.88
P04376,"Dangote Product 4376",4,93188.00
P00685,"Golden Penny Product 685",4,92989.36
P07202,"Power Oil Product 7202",8,92917.84
P04367,"Milo Product 4367",26,92722.59
P02515,"Dettol Product 2515",19,92692.64
P09296,"Power Oil Product 9296",41,92613.26
P02026,"Golden Penny Product 2026",7,92565.97
P01481,"Peak Product 1481",36,92512.44
P06624,"Milo Product 6624",12,92485.80
P03290,"Dettol Product 3290",29,92388.20
P02880,"Golden Penny Product 2880",44,92340.60
P02147,"Indomie Product 2147",27,92000.88
P03519,"Milo Product 3519",4,91653.52
P09824,"Dettol Product 9824",12,91305.84
P02637,"Nestle Product 2637",36,91303.92
P01949,"Milo Product 1949",13,91238.34
P05876,"Milo Product 5876",7,91091.00
P07630,"Peak Product 7630",22,91015.76
P05655,"Milo Product 5655",10,90969.08
P00523,"Milo Product 523",14,90918.80
P03806,"Milo Product 3806",50,90862.00
P02983,"Dettol Product 2983",11,90850.98
P04893,"Power Oil Product 4893",26,90385.10
P06358,"Golden Penny Product 6358",28,90283.20
P08513,"Indomie Product 8513",8,90262.40
P06251,"Golden Penny Product 6251",20,90188.00
P03074,"Milo Product 3074",32,90109.44
P01966,"Golden Penny Product 1966",26,90082.72
P02204,"Dettol Product 2204",5,89981.15
P00368,"Peak Product 368",44,89830.84
P04336,"Milo Product 4336",11,89816.65
P06477,"Peak Product 6477",44,89708.96
P01038,"Indomie Product 1038",6,89685.96
P04370,"Milo Product 4370",28,89619.96
P04442,"Power Oil Product 4442",19,89572.27
P03510,"Golden Penny Product 3510",9,89428.32
P06260,"Indomie Product 6260",24,89293.68
P06402,"Peak Product 6402",15,89244.45
P03694,"Nestle Product 3694",29,89187.18
P07644,"Golden Penny Product 7644",47,89127.04
P08912,"Milo Product 8912",22,89016.62
P00910,"Nestle Product 910",11,88748.00
P04716,"Dangote Product 4716",9,88728.21
P08669,"Dettol Product 8669",33,88714.56
P01144,"Power Oil Product 1144",48,88709.28
P01502,"Peak Product 1502",8,88584.80
P02199,"Milo Product 2199",12,88513.96
P03345,"Dettol Product 3345",36,88323.48
P02321,"Nestle Product 2321",6,87899.16
P00001,"Peak Product 1",22,87727.64
P04796,"Indomie Product 4796",26,87722.44
P01880,"Golden Penny Product 1880",16,87680.80
P02297,"Golden Penny Product 2297",27,87538.32
P01425,"Power Oil Product 1425",14,87503.22
P08028,"Milo Product 8028",20,87485.80
P01319,"Dettol Product 1319",32,87354.56
P00500,"Power Oil Product 500",7,87301.90
P09882,"Power Oil Product 9882",11,87195.70
P06651,"Golden Penny Product 6651",9,87047.64
P07106,"Nestle Product 7106",15,87039.90
P04603,"Dangote Product 4603",32,86681.60
P04349,"Peak Product 4349",4,86657.28
P09588,"Power Oil Product 9588",22,86601.02
P04727,"Peak Product 4727",5,86589.25
P00882,"Indomie Product 882",12,86533.20
P01745,"Nestle Product 1745",4,86497.00
P02369,"Golden Penny Product 2369",38,86488.38
P08771,"Milo Product 8771",49,86418.85
P03714,"Milo Product 3714",7,86284.24
P05230,"Milo Product 5230",15,86269.20
P07316,"Golden Penny Product 7316",44,86210.52
P05660,"Golden Penny Product 5660",4,86204.68
P04747,"Peak Product 4747",15,86084.40
P06248,"Dangote Product 6248",20,86014.80
P07975,"Dettol Product 7975",21,85924.86
P00018,"Milo Product 18",39,85704.84
P07965,"Milo Product 7965",5,85553.20
P01728,"Power Oil Product 1728",5,85457.05
P06482,"Nestle Product 6482",45,85405.50
P08485,"Golden Penny Product 8485",4,85375.40
P01726,"Milo Product 1726",10,85284.50
P03698,"Dettol Product 3698",4,85162.12
P06588,"Golden Penny Product 6588",8,85097.76
P05803,"Nestle Product 5803",24,85033.92
P01467,"Dangote Product 1467",10,84951.40
P08239,"Golden Penny Product 8239",14,84893.20
P09581,"Peak Product 9581",15,84750.90
P05216,"Golden Penny Product 5216",41,84661.72
P02545,"Indomie Product 2545",14,84659.40
P01759,"Power Oil Product 1759",25,84600.00
P01546,"Indomie Product 1546",5,84564.35
P08242,"Nestle Product 8242",4,84518.32
P04684,"Golden Penny Product 4684",44,84419.28
P03827,"Peak Product 3827",14,84333.34
P00039,"Golden Penny Product 39",14,84042.70
P07611,"Golden Penny Product 7611",9,84040.29
P04788,"Indomie Product 4788",15,83806.50
P04598,"Golden Penny Product 4598",37,83634.80
P09132,"Dettol Product 9132",23,83618.80
P01142,"Peak Product 1142",9,83498.04
P03014,"Golden Penny Product 3014",27,83486.82
P04740,"Milo Product 4740",4,83404.32
P03481,"Dettol Product 3481",5,83347.40
P05387,"Nestle Product 5387",8,82748.08
P04687,"Milo Product 4687",33,82672.59
P09409,"Power Oil Product 9409",6,82536.12
P03777,"Dangote Product 3777",5,82429.95
P08128,"Dangote Product 8128",7,82368.86
P09972,"Peak Product 9972",19,82355.31
P05120,"Peak Product 5120",19,82280.45
P05512,"Indomie Product 5512",38,82218.42
P08561,"Milo Product 8561",17,82195.51
P02257,"Golden Penny Product 2257",30,82080.00
P06605,"Peak Product 6605",21,82069.89
P03525,"Indomie Product 3525",47,81913.95
P08192,"Dangote Product 8192",31,81623.93
P04584,"Dangote Product 4584",14,81623.92
P09238,"Dettol Product 9238",27,81613.44
P08179,"Nestle Product 8179",46,81551.10
P04979,"Nestle Product 4979",4,81283.52
P08590,"Dangote Product 8590",19,80987.31
P00881,"Indomie Product 881",18,80899.92
P05952,"Power Oil Product 5952",12,80862.60
P08747,"Nestle Product 8747",8,80413.12
P07735,"Milo Product 7735",10,80393.80
P06004,"Golden Penny Product 6004",4,80344.28
P07980,"Peak Product 7980",8,80286.00
P04464,"Indomie Product 4464",43,80231.98
P03540,"Peak Product 3540",4,80195.40
P01427,"Golden Penny Product 1427",5,80112.25
P05330,"Indomie Product 5330",14,79858.52
P04880,"Golden Penny Product 4880",4,79803.68
P04221,"Nestle Product 4221",8,79746.08
P08017,"Power Oil Product 8017",6,79551.06
P09940,"Dettol Product 9940",17,79463.78
P08294,"Dangote Product 8294",13,79252.42
P06885,"Dangote Product 6885",28,79198.52
P06960,"Peak Product 6960",4,78747.68
P09793,"Golden Penny Product 9793",14,78733.90
P06296,"Dangote Product 6296",17,78585.56
P00122,"Peak Product 122",13,78365.30
P00337,"Dettol Product 337",4,78280.84
P07501,"Nestle Product 7501",10,78268.20
P05565,"Peak Product 5565",35,78153.95
P04332,"Golden Penny Product 4332",4,78070.80
P09908,"Peak Product 9908",13,77787.32
P00410,"Golden Penny Product 410",13,77466.09
P07841,"Indomie Product 7841",4,77106.24
P08956,"Power Oil Product 8956",30,76955.28
P08962,"Dangote Product 8962",17,76903.92
P01552,"Golden Penny Product 1552",9,76421.25
P05834,"Dangote Product 5834",10,76246.60
P09755,"Dangote Product 9755",38,76204.06
P04346,"Indomie Product 4346",9,76183.02
P05285,"Nestle Product 5285",25,76143.00
P03912,"Milo Product 3912",23,76087.45
P03574,"Golden Penny Product 3574",18,75961.98
P08310,"Peak Product 8310",36,75932.64
P04102,"Indomie Product 4102",5,75699.80
P04410,"Golden Penny Product 4410",43,75095.87
P08086,"Indomie Product 8086",6,75041.58
P03024,"Nestle Product 3024",16,74932.00
P05248,"Dettol Product 5248",19,74888.50
P08427,"Dangote Product 8427",39,74817.21
P03786,"Peak Product 3786",4,74793.92
P02385,"Power Oil Product 2385",6,74735.04
P03782,"Golden Penny Product 3782",80,74482.00
P00590,"Nestle Product 590",27,74480.31
P05524,"Peak Product 5524",6,74299.68
P07792,"Dangote Product 7792",28,74212.88
P03356,"Power Oil Product 3356",27,74186.01
P09460,"Peak Product 9460",14,74114.46
P03283,"Golden Penny Product 3283",3,74073.36
P08586,"Milo Product 8586",3,73892.97
P01090,"Dangote Product 1090",41,73705.70
P06859,"Golden Penny Product 6859",38,73460.08
P09910,"Dettol Product 9910",42,73320.66
P03604,"Milo Product 3604",13,73276.97
P08530,"Dangote Product 8530",37,73221.15
P08398,"Milo Product 8398",6,73152.18
P05425,"Dettol Product 5425",31,72864.26
P03775,"Dangote Product 3775",33,72562.38
P06921,"Milo Product 6921",3,72411.18
P05966,"Peak Product 5966",5,72042.10
P00215,"Peak Product 215",13,71964.88
P05329,"Dangote Product 5329",7,71922.20
P09211,"Golden Penny Product 9211",22,71838.58
P01403,"Dangote Product 1403",12,71686.92
P03688,"Golden Penny Product 3688",10,71676.20
P02089,"Power Oil Product 2089",4,71289.88
P03821,"Dettol Product 3821",7,71267.70
P00568,"Dettol Product 568",12,71250.60
P02471,"Milo Product 2471",16,71183.80
P08218,"Milo Product 8218",4,71074.20
P07685,"Dangote Product 7685",31,70875.92
P06079,"Dettol Product 6079",18,70867.80
P07602,"Nestle Product 7602",24,70667.28
P03215,"Nestle Product 3215",14,70661.36
P09390,"Power Oil Product 9390",5,70434.80
P09509,"Peak Product 9509",10,70364.30
P03785,"Dangote Product 3785",45,70144.65
P01520,"Dangote Product 1520",29,69941.91
P03801,"Dangote Product 3801",31,69783.48
P08503,"Nestle Product 8503",13,69783.22
P01080,"Dangote Product 1080",5,69572.50
P09913,"Dangote Product 9913",18,69423.12
P02508,"Golden Penny Product 2508",4,69294.44
P03427,"Power Oil Product 3427",3,68961.18
P02041,"Power Oil Product 2041",15,68961.15
P02397,"Peak Product 2397",6,68919.60
P07478,"Power Oil Product 7478",8,68886.56
P02520,"Dangote Product 2520",46,68803.12
P03410,"Dangote Product 3410",3,68730.27
P00177,"Dettol Product 177",21,68725.23
P07727,"Milo Product 7727",12,68579.41
P06656,"Dangote Product 6656",3,68563.56
P09711,"Milo Product 9711",52,68555.75
P05913,"Milo Product 5913",28,68404.56
P03316,"Peak Product 3316",17,68391.17
P09686,"Power Oil Product 9686",25,68391.00
P01299,"Golden Penny Product 1299",17,68351.39
P02144,"Milo Product 2144",41,68333.47
P00401,"Power Oil Product 401",34,68323.68
P08813,"Power Oil Product 8813",22,68258.74
P01544,"Milo Product 1544",47,68120.39
P06961,"Power Oil Product 6961",34,68068.34
P06152,"Golden Penny Product 6152",3,67962.72
P07216,"Dettol Product 7216",5,67862.10
P09345,"Golden Penny Product 9345",13,67730.78
P05641,"Indomie Product 5641",4,67678.80
P04529,"Nestle Product 4529",29,67574.80
P07920,"Power Oil Product 7920",22,67452.56
P04264,"Dettol Product 4264",16,67403.04
P01595,"Power Oil Product 1595",24,67297.92
P04663,"Indomie Product 4663",12,67234.08
P06457,"Golden Penny Product 6457",6,67230.84
P06275,"Dangote Product 6275",4,67085.00
P08735,"Dangote Product 8735",10,66948.60
P01494,"Nestle Product 1494",46,66861.32
P04161,"Power Oil Product 4161",20,66844.20
P09105,"Dangote Product 9105",10,66814.90
P08403,"Power Oil Product 8403",4,66623.32
P09740,"Milo Product 9740",46,66303.48
P00779,"Dettol Product 779",3,66223.80
P06976,"Milo Product 6976",6,66194.82
P09146,"Dettol Product 9146",3,66109.68
P04660,"Golden Penny Product 4660",30,66087.71
P07710,"Milo Product 7710",47,66085.76
P07508,"Milo Product 7508",4,65976.48
P03261,"Indomie Product 3261",3,65897.88
P07360,"Peak Product 7360",18,65736.90
P01087,"Milo Product 1087",4,65730.20
P09761,"Peak Product 9761",4,65218.96
P02858,"Dettol Product 2858",10,65155.40
P06893,"Nestle Product 6893",11,65030.24
P07827,"Dettol Product 7827",27,64933.38
P06857,"Power Oil Product 6857",3,64901.46
P06606,"Peak Product 6606",3,64712.52
P00225,"Golden Penny Product 225",30,64420.20
P00576,"Indomie Product 576",7,64293.95
P05976,"Dangote Product 5976",4,64247.34
P01096,"Dettol Product 1096",12,64064.52
P03141,"Indomie Product 3141",42,64039.08
P06433,"Nestle Product 6433",7,64002.75
P03720,"Golden Penny Product 3720",6,63956.34
P04473,"Nestle Product 4473",24,63924.24
P01992,"Dangote Product 1992",16,63776.64
