store_id,branch_name,Total_Qty,Total_Sales
ST02052,"Bokku Branch 2052",24,177192.72
ST02910,"Bokku Branch 2910",23,177190.39
ST00537,"Bokku Branch 537",29,177173.18
ST04370,"Bokku Branch 4370",45,176923.50
ST00882,"Bokku Branch 882",15,176772.20
ST06994,"Bokku Branch 6994",30,176327.10
ST00972,"Bokku Branch 972",12,176217.12
ST01690,"Bokku Branch 1690",35,176068.04
ST05571,"Bokku Branch 5571",10,176031.60
ST05357,"Bokku Branch 5357",24,175957.92
ST04459,"Bokku Branch 4459",18,175951.26
ST00680,"Bokku Branch 680",51,175744.22
ST01811,"Bokku Branch 1811",18,175597.38
ST05426,"Bokku Branch 5426",13,175569.03
ST09516,"Bokku Branch 9516",10,175451.20
ST05306,"Bokku Branch 5306",12,175445.52
ST09668,"Bokku Branch 9668",13,175300.58
ST08523,"Bokku Branch 8523",10,175270.30
ST06104,"Bokku Branch 6104",23,175147.07
ST08295,"Bokku Branch 8295",49,174939.31
ST02099,"Bokku Branch 2099",18,174810.70
ST05597,"Bokku Branch 5597",8,174780.56
ST05120,"Bokku Branch 5120",15,174708.15
ST03901,"Bokku Branch 3901",41,174630.89
ST03881,"Bokku Branch 3881",7,174262.62
ST08040,"Bokku Branch 8040",56,173923.80
ST06174,"Bokku Branch 6174",35,173815.60
ST02539,"Bokku Branch 2539",8,173756.08
ST09940,"Bokku Branch 9940",10,173700.60
ST08883,"Bokku Branch 8883",11,173295.32
ST09607,"Bokku Branch 9607",9,173105.28
ST05234,"Bokku Branch 5234",9,173035.26
ST05043,"Bokku Branch 5043",37,173026.06
ST05603,"Bokku Branch 5603",20,173015.40
ST08005,"Bokku Branch 8005",12,172968.24
ST09967,"Bokku Branch 9967",22,172963.56
ST09263,"Bokku Branch 9263",31,172809.69
ST08434,"Bokku Branch 8434",16,172753.44
ST00254,"Bokku Branch 254",18,172684.26
ST02818,"Bokku Branch 2818",18,172665.18
ST09471,"Bokku Branch 9471",7,172645.20
ST04199,"Bokku Branch 4199",16,172528.32
ST01189,"Bokku Branch 1189",34,172321.20
ST04839,"Bokku Branch 4839",11,172315.66
ST09636,"Bokku Branch 9636",18,172257.12
ST05069,"Bokku Branch 5069",68,172153.22
ST01846,"Bokku Branch 1846",21,171943.17
ST06691,"Bokku Branch 6691",55,171474.13
ST03341,"Bokku Branch 3341",18,171319.32
ST08236,"Bokku Branch 8236",24,171190.32
ST03879,"Bokku Branch 3879",32,171024.96
ST08215,"Bokku Branch 8215",20,170987.36
ST01895,"Bokku Branch 1895",11,170936.26
ST00649,"Bokku Branch 649",12,170902.20
ST09179,"Bokku Branch 9179",20,170875.40
ST02628,"Bokku Branch 2628",7,170676.66
ST03415,"Bokku Branch 3415",17,170529.55
ST04599,"Bokku Branch 4599",32,170480.32
ST08870,"Bokku Branch 8870",14,170438.49
ST03676,"Bokku Branch 3676",39,170417.13
ST07049,"Bokku Branch 7049",22,170409.36
ST08098,"Bokku Branch 8098",13,170222.78
ST01544,"Bokku Branch 1544",25,170068.75
ST09108,"Bokku Branch 9108",48,169927.20
ST03168,"Bokku Branch 3168",18,169893.00
ST08412,"Bokku Branch 8412",9,169739.91
ST00650,"Bokku Branch 650",26,169630.76
ST04669,"Bokku Branch 4669",40,169532.00
ST04546,"Bokku Branch 4546",19,169147.88
ST03653,"Bokku Branch 3653",38,169137.62
ST02666,"Bokku Branch 2666",10,169096.80
ST07345,"Bokku Branch 7345",31,168469.19
ST06004,"Bokku Branch 6004",23,168398.87
ST04251,"Bokku Branch 4251",38,168398.14
ST04796,"Bokku Branch 4796",32,168240.62
ST05217,"Bokku Branch 5217",12,167541.24
ST00638,"Bokku Branch 638",12,167535.00
ST08739,"Bokku Branch 8739",23,167446.54
ST05328,"Bokku Branch 5328",10,167339.20
ST08718,"Bokku Branch 8718",36,167322.12
ST07247,"Bokku Branch 7247",14,167168.71
ST04183,"Bokku Branch 4183",14,167090.56
ST08871,"Bokku Branch 8871",17,167074.13
ST01564,"Bokku Branch 1564",17,167024.15
ST04658,"Bokku Branch 4658",24,166760.88
ST01610,"Bokku Branch 1610",27,166658.85
ST00382,"Bokku Branch 382",71,166495.98
ST03039,"Bokku Branch 3039",12,166435.32
ST03561,"Bokku Branch 3561",32,166195.84
ST05488,"Bokku Branch 5488",22,165721.60
ST01937,"Bokku Branch 1937",29,165514.31
ST01781,"Bokku Branch 1781",27,165496.50
ST04001,"Bokku Branch 4001",50,165254.72
ST06099,"Bokku Branch 6099",44,165231.44
ST08633,"Bokku Branch 8633",10,165216.08
ST05719,"Bokku Branch 5719",22,165116.82
ST06709,"Bokku Branch 6709",9,164959.11
ST05765,"Bokku Branch 5765",8,164786.32
ST07519,"Bokku Branch 7519",12,164760.24
ST00968,"Bokku Branch 968",20,164690.80
ST00491,"Bokku Branch 491",10,164662.00
ST07061,"Bokku Branch 7061",8,164625.52
ST02768,"Bokku Branch 2768",26,164557.12
ST09947,"Bokku Branch 9947",22,164267.08
ST06832,"Bokku Branch 6832",71,164243.57
ST02476,"Bokku Branch 2476",39,163961.85
ST07255,"Bokku Branch 7255",21,163897.44
ST02859,"Bokku Branch 2859",32,163676.80
ST06243,"Bokku Branch 6243",7,163117.36
ST07527,"Bokku Branch 7527",12,163062.60
ST01842,"Bokku Branch 1842",25,162522.00
ST06543,"Bokku Branch 6543",46,162467.40
ST09335,"Bokku Branch 9335",11,162376.72
ST06217,"Bokku Branch 6217",31,162355.06
ST06426,"Bokku Branch 6426",22,162333.82
ST03740,"Bokku Branch 3740",34,162235.08
ST07288,"Bokku Branch 7288",10,162230.20
ST03280,"Bokku Branch 3280",10,162122.20
ST00971,"Bokku Branch 971",16,162028.00
ST08475,"Bokku Branch 8475",18,161949.42
ST04654,"Bokku Branch 4654",30,161890.80
ST05068,"Bokku Branch 5068",19,161758.21
ST05607,"Bokku Branch 5607",8,161534.56
ST07213,"Bokku Branch 7213",24,161232.00
ST00922,"Bokku Branch 922",7,161023.17
ST03148,"Bokku Branch 3148",37,160904.12
ST04755,"Bokku Branch 4755",13,160865.77
ST07976,"Bokku Branch 7976",20,160821.80
ST02154,"Bokku Branch 2154",20,160593.00
ST03944,"Bokku Branch 3944",13,160344.47
ST04171,"Bokku Branch 4171",44,160061.11
ST02964,"Bokku Branch 2964",18,160059.56
ST06390,"Bokku Branch 6390",45,160004.70
ST03351,"Bokku Branch 3351",8,159996.00
ST06330,"Bokku Branch 6330",24,159880.80
ST01490,"Bokku Branch 1490",10,159502.00
ST01095,"Bokku Branch 1095",22,159433.56
ST07393,"Bokku Branch 7393",8,159344.72
ST06722,"Bokku Branch 6722",9,159106.86
ST02299,"Bokku Branch 2299",43,158952.94
ST09224,"Bokku Branch 9224",32,158947.52
ST00122,"Bokku Branch 122",48,158921.28
ST03105,"Bokku Branch 3105",8,158874.80
ST03095,"Bokku Branch 3095",17,158800.74
ST09432,"Bokku Branch 9432",64,158687.08
ST01422,"Bokku Branch 1422",30,158377.80
ST08176,"Bokku Branch 8176",7,158000.99
ST08635,"Bokku Branch 8635",44,157956.48
ST03495,"Bokku Branch 3495",8,157894.96
ST08405,"Bokku Branch 8405",26,157645.02
ST07791,"Bokku Branch 7791",32,157327.04
ST07908,"Bokku Branch 7908",10,157117.60
ST08184,"Bokku Branch 8184",8,156978.24
ST00181,"Bokku Branch 181",48,156863.59
ST09683,"Bokku Branch 9683",23,156791.00
ST08853,"Bokku Branch 8853",26,156548.60
ST03788,"Bokku Branch 3788",10,156425.00
ST06381,"Bokku Branch 6381",35,156288.65
ST08348,"Bokku Branch 8348",42,155989.26
ST07111,"Bokku Branch 7111",26,155962.56
ST02468,"Bokku Branch 2468",7,155835.19
ST02499,"Bokku Branch 2499",34,155479.62
ST06806,"Bokku Branch 6806",20,155396.51
ST01132,"Bokku Branch 1132",20,155385.20
ST05636,"Bokku Branch 5636",45,155334.60
ST04790,"Bokku Branch 4790",43,155191.30
ST02736,"Bokku Branch 2736",12,155124.96
ST01051,"Bokku Branch 1051",29,155065.76
ST09528,"Bokku Branch 9528",42,154708.26
ST04897,"Bokku Branch 4897",11,154665.28
ST04775,"Bokku Branch 4775",7,154578.55
ST02418,"Bokku Branch 2418",14,154509.32
ST06018,"Bokku Branch 6018",24,154477.92
ST00311,"Bokku Branch 311",22,154127.82
ST04529,"Bokku Branch 4529",10,153956.40
ST09862,"Bokku Branch 9862",44,153910.68
ST01181,"Bokku Branch 1181",30,153906.30
ST02853,"Bokku Branch 2853",17,153648.89
ST01420,"Bokku Branch 1420",11,153627.76
ST06044,"Bokku Branch 6044",61,152898.58
ST03425,"Bokku Branch 3425",16,152870.46
ST08313,"Bokku Branch 8313",12,152554.92
ST02991,"Bokku Branch 2991",14,152305.02
ST08541,"Bokku Branch 8541",12,152033.40
ST02331,"Bokku Branch 2331",12,151860.24
ST01214,"Bokku Branch 1214",9,151734.06
ST09298,"Bokku Branch 9298",10,151711.90
ST04000,"Bokku Branch 4000",14,151609.36
ST01272,"Bokku Branch 1272",21,151583.04
ST06800,"Bokku Branch 6800",24,151565.28
ST05124,"Bokku Branch 5124",12,151531.44
ST04763,"Bokku Branch 4763",9,151061.76
ST02437,"Bokku Branch 2437",31,150732.85
ST05040,"Bokku Branch 5040",22,150363.62
ST00689,"Bokku Branch 689",48,150104.64
ST01684,"Bokku Branch 1684",44,150076.96
ST00164,"Bokku Branch 164",50,150014.50
ST06513,"Bokku Branch 6513",6,149878.68
ST04924,"Bokku Branch 4924",6,149689.32
ST03795,"Bokku Branch 3795",40,149586.40
ST00017,"Bokku Branch 17",10,149387.70
ST09120,"Bokku Branch 9120",6,149378.94
ST04719,"Bokku Branch 4719",48,149204.64
ST02291,"Bokku Branch 2291",22,149204.00
ST06745,"Bokku Branch 6745",44,149155.21
ST09372,"Bokku Branch 9372",39,149067.36
ST05369,"Bokku Branch 5369",8,148982.72
ST05143,"Bokku Branch 5143",7,148876.49
ST01647,"Bokku Branch 1647",12,148867.20
ST08087,"Bokku Branch 8087",35,148349.60
ST04696,"Bokku Branch 4696",27,148315.86
ST06586,"Bokku Branch 6586",20,148178.00
ST01719,"Bokku Branch 1719",31,148108.39
ST00901,"Bokku Branch 901",14,147957.74
ST06323,"Bokku Branch 6323",8,147932.56
ST04371,"Bokku Branch 4371",17,147783.38
ST03821,"Bokku Branch 3821",33,147740.01
ST04683,"Bokku Branch 4683",40,147710.40
ST04727,"Bokku Branch 4727",28,147514.92
ST06474,"Bokku Branch 6474",18,147367.44
ST04766,"Bokku Branch 4766",32,147327.04
ST04619,"Bokku Branch 4619",16,147254.40
ST03799,"Bokku Branch 3799",37,147186.74
ST06494,"Bokku Branch 6494",21,147099.54
ST01847,"Bokku Branch 1847",8,147075.52
ST02896,"Bokku Branch 2896",11,147046.35
ST06508,"Bokku Branch 6508",46,146920.00
ST04130,"Bokku Branch 4130",26,146736.20
ST00917,"Bokku Branch 917",10,146519.30
ST02762,"Bokku Branch 2762",37,146138.53
ST01782,"Bokku Branch 1782",44,145797.52
ST01434,"Bokku Branch 1434",13,145678.65
ST07326,"Bokku Branch 7326",12,145666.68
ST08609,"Bokku Branch 8609",22,145460.48
ST05621,"Bokku Branch 5621",56,145391.94
ST00709,"Bokku Branch 709",38,145178.24
ST05283,"Bokku Branch 5283",40,144994.40
ST06233,"Bokku Branch 6233",7,144817.26
ST01333,"Bokku Branch 1333",39,144712.83
ST02790,"Bokku Branch 2790",43,144694.14
ST00836,"Bokku Branch 836",23,144461.39
ST03926,"Bokku Branch 3926",34,144415.86
ST03242,"Bokku Branch 3242",14,144312.84
ST08160,"Bokku Branch 8160",14,144147.42
ST04413,"Bokku Branch 4413",6,144114.00
ST01387,"Bokku Branch 1387",8,144013.04
ST02554,"Bokku Branch 2554",16,143862.56
ST08872,"Bokku Branch 8872",38,143752.48
ST02752,"Bokku Branch 2752",22,143452.98
ST08850,"Bokku Branch 8850",25,143357.25
ST09860,"Bokku Branch 9860",8,143253.56
ST07148,"Bokku Branch 7148",58,143126.39
ST07890,"Bokku Branch 7890",8,143108.32
ST03526,"Bokku Branch 3526",33,142917.39
ST04113,"Bokku Branch 4113",45,142904.70
ST05891,"Bokku Branch 5891",8,142760.96
ST01922,"Bokku Branch 1922",15,142755.75
ST07738,"Bokku Branch 7738",7,142632.63
ST02855,"Bokku Branch 2855",10,142593.70
ST00307,"Bokku Branch 307",11,142214.38
ST03649,"Bokku Branch 3649",25,142185.25
ST02394,"Bokku Branch 2394",15,142030.02
ST06727,"Bokku Branch 6727",16,142026.72
ST00894,"Bokku Branch 894",19,141857.80
ST02925,"Bokku Branch 2925",17,141851.23
ST02844,"Bokku Branch 2844",26,141789.44
ST01446,"Bokku Branch 1446",11,141677.36
ST02125,"Bokku Branch 2125",14,141636.66
ST06192,"Bokku Branch 6192",23,141588.00
ST04789,"Bokku Branch 4789",6,141571.86
ST04569,"Bokku Branch 4569",34,141512.42
ST08179,"Bokku Branch 8179",30,141511.20
ST06115,"Bokku Branch 6115",11,141410.72
ST06619,"Bokku Branch 6619",23,141223.68
ST03531,"Bokku Branch 3531",39,141021.27
ST06633,"Bokku Branch 6633",10,140940.39
ST08920,"Bokku Branch 8920",18,140699.16
ST01617,"Bokku Branch 1617",13,140517.13
ST01304,"Bokku Branch 1304",42,140380.56
ST02015,"Bokku Branch 2015",71,140372.98
ST06774,"Bokku Branch 6774",51,140185.39
ST09356,"Bokku Branch 9356",42,140167.44
ST03580,"Bokku Branch 3580",17,140097.51
ST04935,"Bokku Branch 4935",39,139905.87
ST02449,"Bokku Branch 2449",28,139889.68
ST03328,"Bokku Branch 3328",12,139593.36
ST04586,"Bokku Branch 4586",23,139437.50
ST08240,"Bokku Branch 8240",9,139354.65
ST07766,"Bokku Branch 7766",18,139321.08
ST00573,"Bokku Branch 573",6,139136.04
ST06915,"Bokku Branch 6915",8,139055.84
ST05395,"Bokku Branch 5395",20,139030.60
ST07143,"Bokku Branch 7143",8,139019.20
ST01752,"Bokku Branch 1752",29,138664.66
ST08030,"Bokku Branch 8030",8,138498.96
ST01249,"Bokku Branch 1249",44,138418.28
ST08826,"Bokku Branch 8826",43,138391.63
ST07082,"Bokku Branch 7082",18,138192.66
ST09521,"Bokku Branch 9521",19,138147.54
ST08118,"Bokku Branch 8118",28,138027.06
ST01171,"Bokku Branch 1171",47,137948.76
ST01881,"Bokku Branch 1881",8,137829.76
ST00021,"Bokku Branch 21",13,137653.36
ST07675,"Bokku Branch 7675",6,137439.30
ST03867,"Bokku Branch 3867",17,137225.02
ST02694,"Bokku Branch 2694",7,137079.04
ST07592,"Bokku Branch 7592",12,137068.92
ST04530,"Bokku Branch 4530",19,136984.28
ST07377,"Bokku Branch 7377",25,136957.92
ST09690,"Bokku Branch 9690",6,136775.22
ST06624,"Bokku Branch 6624",8,136444.08
ST07322,"Bokku Branch 7322",17,136403.41
ST01450,"Bokku Branch 1450",33,136252.38
ST03596,"Bokku Branch 3596",10,136149.20
ST01019,"Bokku Branch 1019",30,136123.80
ST08265,"Bokku Branch 8265",49,136081.82
ST02524,"Bokku Branch 2524",6,136014.66
ST04282,"Bokku Branch 4282",32,135930.88
ST07278,"Bokku Branch 7278",36,135794.16
ST04101,"Bokku Branch 4101",13,135774.21
ST03949,"Bokku Branch 3949",44,135655.52
ST01750,"Bokku Branch 1750",24,135390.48
ST01643,"Bokku Branch 1643",6,135135.90
ST01857,"Bokku Branch 1857",15,135111.60
ST09522,"Bokku Branch 9522",15,134911.95
ST07107,"Bokku Branch 7107",10,134884.10
ST06867,"Bokku Branch 6867",19,134845.45
ST02888,"Bokku Branch 2888",12,134580.72
ST04168,"Bokku Branch 4168",6,134559.66
ST02801,"Bokku Branch 2801",11,134459.27
ST03303,"Bokku Branch 3303",30,134441.70
ST01973,"Bokku Branch 1973",24,134343.12
ST02283,"Bokku Branch 2283",38,134256.66
ST02196,"Bokku Branch 2196",44,133636.80
ST02332,"Bokku Branch 2332",26,133617.12
ST04060,"Bokku Branch 4060",11,133264.12
ST05528,"Bokku Branch 5528",28,133038.76
ST03286,"Bokku Branch 3286",37,132419.30
ST09970,"Bokku Branch 9970",12,132345.68
ST03620,"Bokku Branch 3620",41,132314.79
ST06279,"Bokku Branch 6279",28,132313.72
ST06521,"Bokku Branch 6521",35,132308.75
ST00306,"Bokku Branch 306",27,132108.84
ST03371,"Bokku Branch 3371",6,132100.50
ST06355,"Bokku Branch 6355",46,131963.42
ST00598,"Bokku Branch 598",30,131857.20
ST06506,"Bokku Branch 6506",7,131848.08
ST09047,"Bokku Branch 9047",32,131646.40
ST03426,"Bokku Branch 3426",9,131589.81
ST07059,"Bokku Branch 7059",11,131527.22
ST03356,"Bokku Branch 3356",33,131245.15
ST06397,"Bokku Branch 6397",31,130959.50
ST09253,"Bokku Branch 9253",23,130953.77
ST08336,"Bokku Branch 8336",9,130848.57
ST00724,"Bokku Branch 724",22,130768.44
ST07198,"Bokku Branch 7198",13,130679.56
ST05459,"Bokku Branch 5459",15,130642.80
ST05415,"Bokku Branch 5415",13,130546.52
ST09560,"Bokku Branch 9560",13,130400.01
ST04484,"Bokku Branch 4484",21,130372.62
ST07548,"Bokku Branch 7548",27,130331.00
ST09508,"Bokku Branch 9508",12,130309.80
ST05084,"Bokku Branch 5084",25,130290.41
ST00495,"Bokku Branch 495",21,130270.96
ST03652,"Bokku Branch 3652",12,130041.36
ST09999,"Bokku Branch 9999",25,130037.75
ST09605,"Bokku Branch 9605",20,129518.80
ST07298,"Bokku Branch 7298",50,129374.60
ST04782,"Bokku Branch 4782",26,129124.32
ST05614,"Bokku Branch 5614",6,128960.64
ST05572,"Bokku Branch 5572",45,128883.03
ST04455,"Bokku Branch 4455",13,128871.34
ST00366,"Bokku Branch 366",34,128861.36
ST04728,"Bokku Branch 4728",15,128631.15
ST04711,"Bokku Branch 4711",22,128507.06
ST04746,"Bokku Branch 4746",6,128422.02
ST07737,"Bokku Branch 7737",41,128403.80
ST08053,"Bokku Branch 8053",18,128275.26
ST04773,"Bokku Branch 4773",20,128182.80
ST04653,"Bokku Branch 4653",11,128062.88
ST08219,"Bokku Branch 8219",9,128045.15
ST01200,"Bokku Branch 1200",8,127952.08
ST00594,"Bokku Branch 594",20,127562.00
ST05274,"Bokku Branch 5274",37,127269.80
ST08764,"Bokku Branch 8764",13,127229.83
ST04003,"Bokku Branch 4003",18,127127.10
ST00657,"Bokku Branch 657",11,127028.77
ST05688,"Bokku Branch 5688",7,126949.27
ST08009,"Bokku Branch 8009",8,126935.64
ST02018,"Bokku Branch 2018",7,126881.23
ST09371,"Bokku Branch 9371",14,126613.34
ST00038,"Bokku Branch 38",6,126576.00
ST04193,"Bokku Branch 4193",20,126570.00
ST00663,"Bokku Branch 663",38,126470.68
ST03609,"Bokku Branch 3609",17,126369.16
ST08459,"Bokku Branch 8459",31,126346.39
ST09147,"Bokku Branch 9147",8,126339.12
ST02987,"Bokku Branch 2987",7,126244.86
ST08387,"Bokku Branch 8387",31,126227.04
ST01755,"Bokku Branch 1755",31,125911.77
ST02535,"Bokku Branch 2535",47,125879.16
ST01978,"Bokku Branch 1978",8,125652.00
ST09579,"Bokku Branch 9579",46,125591.50
ST05424,"Bokku Branch 5424",28,125553.68
ST00384,"Bokku Branch 384",8,125549.12
ST04692,"Bokku Branch 4692",15,125162.10
ST05080,"Bokku Branch 5080",31,125086.24
ST01260,"Bokku Branch 1260",25,125085.00
ST01903,"Bokku Branch 1903",9,124862.89
ST06168,"Bokku Branch 6168",25,124823.25
ST09624,"Bokku Branch 9624",16,124623.36
ST01506,"Bokku Branch 1506",19,124520.68
ST05781,"Bokku Branch 5781",11,124434.09
ST05684,"Bokku Branch 5684",26,124407.44
ST06889,"Bokku Branch 6889",34,124356.70
ST06107,"Bokku Branch 6107",12,123980.52
ST02324,"Bokku Branch 2324",17,123971.65
ST00320,"Bokku Branch 320",31,123817.41
ST06645,"Bokku Branch 6645",31,123810.90
ST05633,"Bokku Branch 5633",12,123335.94
ST08600,"Bokku Branch 8600",8,123088.16
ST04056,"Bokku Branch 4056",18,123007.86
ST07888,"Bokku Branch 7888",53,123001.70
ST00960,"Bokku Branch 960",15,122969.70
ST09497,"Bokku Branch 9497",22,122871.98
ST02482,"Bokku Branch 2482",21,122770.65
ST08815,"Bokku Branch 8815",7,122729.95
ST05749,"Bokku Branch 5749",43,122669.11
ST04262,"Bokku Branch 4262",24,122275.68
ST04864,"Bokku Branch 4864",7,122147.20
ST03810,"Bokku Branch 3810",6,122109.60
ST05868,"Bokku Branch 5868",5,121869.45
ST02894,"Bokku Branch 2894",30,121869.00
ST08072,"Bokku Branch 8072",11,121836.88
ST04285,"Bokku Branch 4285",10,121572.70
ST01408,"Bokku Branch 1408",44,121513.04
ST06014,"Bokku Branch 6014",8,121474.08
ST05420,"Bokku Branch 5420",28,121404.08
ST08033,"Bokku Branch 8033",41,121377.63
ST08384,"Bokku Branch 8384",6,121269.66
ST05964,"Bokku Branch 5964",8,121172.48
ST04552,"Bokku Branch 4552",22,121003.96
ST08127,"Bokku Branch 8127",7,120887.90
ST07470,"Bokku Branch 7470",33,120878.34
ST00208,"Bokku Branch 208",8,120806.88
ST01015,"Bokku Branch 1015",41,120613.80
ST08979,"Bokku Branch 8979",8,120453.28
ST08740,"Bokku Branch 8740",45,120341.25
ST09719,"Bokku Branch 9719",31,120337.90
ST01724,"Bokku Branch 1724",7,120218.91
ST09370,"Bokku Branch 9370",10,120138.00
ST07693,"Bokku Branch 7693",38,119915.41
ST01205,"Bokku Branch 1205",5,119713.45
ST07765,"Bokku Branch 7765",13,119592.85
ST08397,"Bokku Branch 8397",11,119550.31
ST05301,"Bokku Branch 5301",38,119534.32
ST02229,"Bokku Branch 2229",11,119433.71
ST01691,"Bokku Branch 1691",49,119376.25
ST07857,"Bokku Branch 7857",8,119342.08
ST04173,"Bokku Branch 4173",48,119336.19
ST02547,"Bokku Branch 2547",8,119307.20
ST00167,"Bokku Branch 167",33,119289.72
ST01598,"Bokku Branch 1598",44,119239.56
ST09433,"Bokku Branch 9433",48,119198.88
ST05085,"Bokku Branch 5085",21,119140.77
ST06517,"Bokku Branch 6517",9,119007.18
ST05122,"Bokku Branch 5122",20,118807.80
ST02960,"Bokku Branch 2960",55,118784.83
ST00419,"Bokku Branch 419",10,118701.10
ST09001,"Bokku Branch 9001",16,118515.68
ST09304,"Bokku Branch 9304",24,118468.92
ST04148,"Bokku Branch 4148",5,118358.40
ST05691,"Bokku Branch 5691",5,117736.90
ST03759,"Bokku Branch 3759",7,117734.47
ST08341,"Bokku Branch 8341",14,117630.66
ST07249,"Bokku Branch 7249",5,117524.55
ST08109,"Bokku Branch 8109",12,117446.40
ST08231,"Bokku Branch 8231",38,117375.54
ST06964,"Bokku Branch 6964",42,117314.82
ST01314,"Bokku Branch 1314",21,117222.21
ST03547,"Bokku Branch 3547",46,116986.28
ST07029,"Bokku Branch 7029",21,116975.88
ST06794,"Bokku Branch 6794",12,116953.80
ST01844,"Bokku Branch 1844",19,116914.60
ST01077,"Bokku Branch 1077",18,116850.60
ST02496,"Bokku Branch 2496",10,116509.90
ST00628,"Bokku Branch 628",9,116508.06
ST04230,"Bokku Branch 4230",22,116022.28
ST06502,"Bokku Branch 6502",16,115955.88
ST01350,"Bokku Branch 1350",38,115869.22
ST03608,"Bokku Branch 3608",26,115837.28
ST03250,"Bokku Branch 3250",9,115659.27
ST05986,"Bokku Branch 5986",18,115522.20
ST08002,"Bokku Branch 8002",19,115465.85
ST02730,"Bokku Branch 2730",38,115455.78
ST05295,"Bokku Branch 5295",40,115239.60
ST00189,"Bokku Branch 189",6,115220.64
ST05638,"Bokku Branch 5638",13,115134.11
ST09256,"Bokku Branch 9256",13,115075.87
ST09791,"Bokku Branch 9791",46,114760.80
ST00630,"Bokku Branch 630",7,114700.58
ST05848,"Bokku Branch 5848",11,114401.32
ST08785,"Bokku Branch 8785",23,114087.13
ST08864,"Bokku Branch 8864",47,113956.67
ST00421,"Bokku Branch 421",6,113812.02
ST08246,"Bokku Branch 8246",12,113602.68
ST08228,"Bokku Branch 8228",9,113425.56
ST08886,"Bokku Branch 8886",35,113368.15
ST05094,"Bokku Branch 5094",18,113176.44
ST04781,"Bokku Branch 4781",5,112936.35
ST04578,"Bokku Branch 4578",16,112913.73
ST05913,"Bokku Branch 5913",8,112710.40
ST06805,"Bokku Branch 6805",17,112515.01
ST06329,"Bokku Branch 6329",30,112320.00
ST00192,"Bokku Branch 192",41,112086.05
ST03429,"Bokku Branch 3429",35,112023.45
ST07477,"Bokku Branch 7477",16,111638.88
ST03931,"Bokku Branch 3931",26,111540.52
ST03162,"Bokku Branch 3162",15,111409.20
ST05243,"Bokku Branch 5243",17,111354.93
ST05130,"Bokku Branch 5130",46,111347.60
ST09479,"Bokku Branch 9479",8,111319.12
ST07421,"Bokku Branch 7421",7,111185.48
ST05314,"Bokku Branch 5314",22,111022.56
ST05752,"Bokku Branch 5752",36,110994.12
ST06393,"Bokku Branch 6393",38,110751.38
ST00568,"Bokku Branch 568",17,110737.15
ST03710,"Bokku Branch 3710",8,110655.28
ST06436,"Bokku Branch 6436",42,110654.46
ST06309,"Bokku Branch 6309",10,110569.70
ST09213,"Bokku Branch 9213",20,110464.80
ST07825,"Bokku Branch 7825",12,110188.64
ST03942,"Bokku Branch 3942",32,110173.12
ST02275,"Bokku Branch 2275",13,110045.26
ST07547,"Bokku Branch 7547",19,109826.46
ST08157,"Bokku Branch 8157",20,109722.00
ST03753,"Bokku Branch 3753",12,109576.28
ST07454,"Bokku Branch 7454",12,109495.68
ST04873,"Bokku Branch 4873",9,109468.89
ST09042,"Bokku Branch 9042",10,109343.30
ST06814,"Bokku Branch 6814",6,109218.90
ST04292,"Bokku Branch 4292",12,109145.28
ST05484,"Bokku Branch 5484",46,109139.14
ST03288,"Bokku Branch 3288",20,109048.80
ST01029,"Bokku Branch 1029",48,108979.20
ST09527,"Bokku Branch 9527",29,108418.24
ST06842,"Bokku Branch 6842",9,108258.03
ST00123,"Bokku Branch 123",21,108203.97
ST01621,"Bokku Branch 1621",12,108167.52
ST02633,"Bokku Branch 2633",28,107917.32
ST06481,"Bokku Branch 6481",16,107867.84
ST01293,"Bokku Branch 1293",6,107850.74
ST08697,"Bokku Branch 8697",21,107798.04
ST09069,"Bokku Branch 9069",26,107746.08
ST04898,"Bokku Branch 4898",20,107463.28
ST03116,"Bokku Branch 3116",39,107425.30
ST01983,"Bokku Branch 1983",47,107206.06
ST09034,"Bokku Branch 9034",38,107126.18
ST02664,"Bokku Branch 2664",6,107112.78
ST06834,"Bokku Branch 6834",29,107099.03
ST02197,"Bokku Branch 2197",45,107034.75
ST06161,"Bokku Branch 6161",21,106629.39
ST06455,"Bokku Branch 6455",7,106600.55
ST06932,"Bokku Branch 6932",39,106567.11
ST01935,"Bokku Branch 1935",18,106388.82
ST04404,"Bokku Branch 4404",16,106047.84
ST06552,"Bokku Branch 6552",11,106039.76
ST07602,"Bokku Branch 7602",8,105879.44
ST09258,"Bokku Branch 9258",5,105743.85
ST09679,"Bokku Branch 9679",16,105725.90
ST07310,"Bokku Branch 7310",5,105609.50
ST07392,"Bokku Branch 7392",19,105497.31
ST00768,"Bokku Branch 768",7,105430.92
ST08076,"Bokku Branch 8076",10,105294.60
ST06288,"Bokku Branch 6288",48,105290.56
ST06887,"Bokku Branch 6887",28,105208.60
ST08689,"Bokku Branch 8689",6,105205.56
ST01890,"Bokku Branch 1890",12,105141.00
ST02864,"Bokku Branch 2864",22,105065.40
ST05827,"Bokku Branch 5827",7,105045.71
ST08564,"Bokku Branch 8564",32,104948.76
ST06764,"Bokku Branch 6764",22,104943.08
ST08902,"Bokku Branch 8902",43,104567.40
ST05101,"Bokku Branch 5101",12,104117.76
