product_id,product_name,category,brand,unit_price_ngn,supplier_id
P08556,Dangote Product 8556,Toiletries,Golden Penny,2899.47,S00353
P08557,Dettol Product 8557,Food,Dettol,6566.73,S07092
P08558,Nestle Product 8558,Dairy,Dettol,21447.56,S06346
P08559,Golden Penny Product 8559,Food,Dangote,17331.37,S03748
P08560,Indomie Product 8560,Cleaning,Golden Penny,3216.67,S07514
P08561,Milo Product 8561,Dairy,Dangote,4221.6,S05035
P08562,Milo Product 8562,Food,Milo,12845.41,S04793
P08563,Nestle Product 8563,Dairy,Milo,7214.84,S08276
P08564,Indomie Product 8564,Toiletries,Nestle,2283.14,S08885
P08565,Golden Penny Product 8565,Beverages,Peak,21696.92,S03967
P08566,Dettol Product 8566,Cleaning,Indomie,6942.03,S04572
P08567,Dettol Product 8567,Cleaning,Indomie,19572.28,S07497
P08568,Power Oil Product 8568,Frozen Foods,Peak,17996.11,S04361
P08569,Nestle Product 8569,Frozen Foods,Nestle,696.38,S00082
P08570,Nestle Product 8570,Dairy,Power Oil,21298.24,S08920
P08571,Nestle Product 8571,Dairy,Golden Penny,22072.84,S09504
P08572,Indomie Product 8572,Cleaning,Nestle,14096.68,S08244
P08573,Dettol Product 8573,Frozen Foods,Dangote,16171.69,S07809
P08574,Golden Penny Product 8574,Dairy,Milo,16718.77,S07821
P08575,Milo Product 8575,Toiletries,Dettol,23145.79,S07419
P08576,Dangote Product 8576,Toiletries,Golden Penny,6999.81,S02426
P08577,Power Oil Product 8577,Food,Peak,21404.07,S07448
P08578,Peak Product 8578,Dairy,Indomie,21197.67,S09366
P08579,Dettol Product 8579,Toiletries,Dettol,10993.38,S07500
P08580,Milo Product 8580,Dairy,Milo,18888.03,S01338
P08581,Peak Product 8581,Frozen Foods,Golden Penny,22374.37,S02682
P08582,Milo Product 8582,Toiletries,Indomie,8694.29,S03451
P08583,Peak Product 8583,Dairy,Milo,21643.85,S08131
P08584,Dangote Product 8584,Frozen Foods,Power Oil,10627.41,S07332
P08585,Power Oil Product 8585,Frozen Foods,Peak,848.72,S06141
P08586,Milo Product 8586,Cleaning,Golden Penny,19953.29,S09687
P08587,Milo Product 8587,Dairy,Dangote,16607.03,S04547
P08588,Dettol Product 8588,Dairy,Dettol,22934.21,S01819
P08589,Nestle Product 8589,Food,Power Oil,20162.98,S07669
P08590,Dangote Product 8590,Beverages,Power Oil,24901.35,S00300
P08591,Peak Product 8591,Toiletries,Power Oil,24075.24,S04196
P08592,Nestle Product 8592,Food,Power Oil,11565.62,S05305
P08593,Indomie Product 8593,Toiletries,Milo,24835.37,S03547
P08594,Dettol Product 8594,Toiletries,Nestle,23358.06,S09005
P08595,Nestle Product 8595,Toiletries,Power Oil,18367.56,S07757
P08596,Milo Product 8596,Cleaning,Milo,5420.94,S05543
P08597,Nestle Product 8597,Beverages,Dangote,17772.84,S05472
P08598,Dangote Product 8598,Frozen Foods,Power Oil,23809.95,S00162
P08599,Dettol Product 8599,Beverages,Dettol,23227.69,S07703
P08600,Indomie Product 8600,Frozen Foods,Indomie,11975.11,S09369
P08601,Power Oil Product 8601,Cleaning,Dettol,1692.74,S09099
P08602,Nestle Product 8602,Beverages,Milo,20459.28,S00375
P08603,Golden Penny Product 8603,Dairy,Milo,20311.72,S08853
P08604,Dangote Product 8604,Cleaning,Indomie,19491.13,S07130
P08605,Nestle Product 8605,Toiletries,Indomie,16107.34,S09832
P08606,Nestle Product 8606,Beverages,Power Oil,1345.35,S07897
P08607,Milo Product 8607,Food,Milo,9001.2,S07835
P08608,Dettol Product 8608,Dairy,Nestle,3661.25,S08045
P08609,Peak Product 8609,Dairy,Nestle,14193.43,S01059
P08610,Peak Product 8610,Dairy,Golden Penny,23632.13,S07018
P08611,Power Oil Product 8611,Food,Dettol,20109.87,S05622
P08612,Indomie Product 8612,Toiletries,Dangote,2657.89,S09936
P08613,Peak Product 8613,Toiletries,Milo,15403.62,S08687
P08614,Dangote Product 8614,Dairy,Indomie,5362.36,S07836
P08615,Dangote Product 8615,Food,Peak,5077.58,S05045
P08616,Dangote Product 8616,Beverages,Golden Penny,23684.16,S07870
P08617,Nestle Product 8617,Beverages,Indomie,20813.81,S07082
P08618,Indomie Product 8618,Toiletries,Nestle,2622.19,S00062
P08619,Peak Product 8619,Cleaning,Milo,16883.97,S05775
P08620,Peak Product 8620,Food,Indomie,14394.6,S04924
P08621,Milo Product 8621,Toiletries,Dangote,6332.48,S01753
P08622,Indomie Product 8622,Frozen Foods,Dettol,24838.71,S01548
P08623,Nestle Product 8623,Dairy,Power Oil,14835.06,S01572
P08624,Peak Product 8624,Cleaning,Indomie,881.87,S03090
P08625,Golden Penny Product 8625,Frozen Foods,Dangote,24820.91,S09876
P08626,Milo Product 8626,Dairy,Milo,16228.32,S04159
P08627,Indomie Product 8627,Beverages,Nestle,20711.88,S09137
P08628,Golden Penny Product 8628,Cleaning,Dettol,9059.72,S04703
P08629,Indomie Product 8629,Frozen Foods,Nestle,9745.7,S07767
P08630,Dettol Product 8630,Beverages,Nestle,15769.65,S05317
P08631,Dangote Product 8631,Cleaning,Golden Penny,441.27,S02938
P08632,Dettol Product 8632,Dairy,Indomie,17157.85,S01300
P08633,Dettol Product 8633,Frozen Foods,Golden Penny,20387.73,S06571
P08634,Indomie Product 8634,Toiletries,Dangote,23729.99,S05407
P08635,Power Oil Product 8635,Beverages,Indomie,10728.06,S09935
P08636,Indomie Product 8636,Toiletries,Nestle,16954.22,S08373
P08637,Golden Penny Product 8637,Cleaning,Dettol,3760.86,S09149
P08638,Dettol Product 8638,Cleaning,Dettol,14811.76,S03942
P08639,Nestle Product 8639,Frozen Foods,Peak,20073.15,S08628
P08640,Milo Product 8640,Dairy,Indomie,12759.35,S07867
P08641,Nestle Product 8641,Dairy,Milo,22999.22,S01368
P08642,Dangote Product 8642,Toiletries,Dangote,11189.22,S02710
P08643,Milo Product 8643,Frozen Foods,Milo,7974.7,S04616
P08644,Peak Product 8644,Cleaning,Power Oil,12254.71,S01218
P08645,Dangote Product 8645,Beverages,Dangote,7284.39,S04324
P08646,Peak Product 8646,Cleaning,Dangote,11612.77,S01676
P08647,Peak Product 8647,Beverages,Nestle,6383.93,S04072
P08648,Dettol Product 8648,Food,Indomie,10673.86,S07173
P08649,Peak Product 8649,Toiletries,Milo,5706.03,S05859
P08650,Power Oil Product 8650,Food,Peak,14644.51,S06063
P08651,Golden Penny Product 8651,Food,Peak,952.69,S01865
P08652,Power Oil Product 8652,Frozen Foods,Nestle,9360.59,S07257
P08653,Golden Penny Product 8653,Food,Golden Penny,12033.31,S00759
P08654,Peak Product 8654,Cleaning,Dettol,7025.75,S03123
P08655,Peak Product 8655,Dairy,Power Oil,10488.35,S00455
P08656,Dettol Product 8656,Beverages,Dangote,4785.16,S01699
P08657,Dettol Product 8657,Beverages,Dettol,5484.25,S09758
P08658,Dettol Product 8658,Cleaning,Dangote,2269.0,S00094
P08659,Peak Product 8659,Cleaning,Nestle,14228.88,S06779
P08660,Indomie Product 8660,Food,Indomie,22999.61,S02610
P08661,Nestle Product 8661,Food,Dangote,10515.03,S03420
P08662,Milo Product 8662,Toiletries,Nestle,21192.6,S09725
P08663,Milo Product 8663,Dairy,Dangote,4442.56,S05130
P08664,Peak Product 8664,Toiletries,Golden Penny,8666.51,S00679
P08665,Nestle Product 8665,Dairy,Peak,1790.78,S09128
P08666,Dangote Product 8666,Food,Nestle,8606.25,S01359
P08667,Power Oil Product 8667,Cleaning,Golden Penny,23083.55,S01844
P08668,Power Oil Product 8668,Frozen Foods,Milo,1641.33,S02476
P08669,Dettol Product 8669,Dairy,Golden Penny,20011.17,S04490
P08670,Dettol Product 8670,Dairy,Milo,10545.05,S05364
P08671,Nestle Product 8671,Frozen Foods,Power Oil,9525.39,S05191
P08672,Dettol Product 8672,Toiletries,Dangote,20967.34,S02772
P08673,Indomie Product 8673,Toiletries,Milo,21649.87,S00933
P08674,Milo Product 8674,Frozen Foods,Nestle,16640.54,S08196
P08675,Milo Product 8675,Food,Dettol,8570.24,S04225
P08676,Peak Product 8676,Cleaning,Indomie,12566.34,S08176
P08677,Peak Product 8677,Food,Nestle,14131.57,S01592
P08678,Milo Product 8678,Food,Power Oil,24119.84,S00346
P08679,Peak Product 8679,Frozen Foods,Dettol,16844.87,S05412
P08680,Power Oil Product 8680,Dairy,Dangote,14005.11,S06579
P08681,Dettol Product 8681,Cleaning,Milo,21286.89,S05343
P08682,Dangote Product 8682,Toiletries,Nestle,18406.22,S01498
P08683,Nestle Product 8683,Toiletries,Indomie,15678.45,S04270
P08684,Indomie Product 8684,Cleaning,Milo,12443.39,S00308
P08685,Dangote Product 8685,Cleaning,Power Oil,21231.62,S01062
P08686,Power Oil Product 8686,Food,Golden Penny,11068.72,S08386
P08687,Milo Product 8687,Beverages,Milo,12844.23,S07279
P08688,Dangote Product 8688,Toiletries,Indomie,6518.71,S06734
P08689,Peak Product 8689,Toiletries,Indomie,21877.62,S00092
P08690,Dettol Product 8690,Dairy,Peak,11090.63,S00174
P08691,Dangote Product 8691,Dairy,Peak,22561.51,S03604
P08692,Milo Product 8692,Toiletries,Dettol,4023.2,S03697
P08693,Dettol Product 8693,Dairy,Milo,18482.53,S00777
P08694,Power Oil Product 8694,Toiletries,Peak,21665.55,S01369
P08695,Power Oil Product 8695,Food,Dangote,19954.04,S07085
P08696,Dangote Product 8696,Food,Dettol,8827.01,S01817
P08697,Dangote Product 8697,Food,Dettol,22832.22,S09071
P08698,Nestle Product 8698,Beverages,Nestle,24353.18,S05941
P08699,Dettol Product 8699,Dairy,Peak,13330.96,S07011
P08700,Dettol Product 8700,Dairy,Dangote,10950.02,S07998
P08701,Indomie Product 8701,Cleaning,Peak,15181.98,S02611
P08702,Indomie Product 8702,Frozen Foods,Golden Penny,7624.94,S01923
P08703,Nestle Product 8703,Beverages,Dangote,23776.87,S09698
P08704,Indomie Product 8704,Food,Power Oil,4129.32,S02896
P08705,Power Oil Product 8705,Frozen Foods,Dettol,13461.46,S03216
P08706,Milo Product 8706,Dairy,Nestle,19671.61,S00892
P08707,Peak Product 8707,Beverages,Dangote,8763.25,S09569
P08708,Nestle Product 8708,Toiletries,Dettol,15775.64,S06408
P08709,Dangote Product 8709,Food,Indomie,16845.09,S02707
P08710,Power Oil Product 8710,Dairy,Indomie,1708.54,S03542
P08711,Milo Product 8711,Food,Dangote,21520.48,S08843
P08712,Dangote Product 8712,Beverages,Power Oil,12374.05,S00631
P08713,Peak Product 8713,Dairy,Indomie,17998.55,S06525
P08714,Golden Penny Product 8714,Dairy,Dangote,5816.82,S06090
P08715,Power Oil Product 8715,Frozen Foods,Power Oil,22147.96,S01731
P08716,Power Oil Product 8716,Food,Milo,11065.17,S06207
P08717,Peak Product 8717,Dairy,Milo,3961.5,S09381
P08718,Milo Product 8718,Toiletries,Milo,23107.56,S03160
P08719,Milo Product 8719,Food,Indomie,19557.6,S03990
P08720,Milo Product 8720,Frozen Foods,Dettol,4862.59,S02365
P08721,Dangote Product 8721,Frozen Foods,Indomie,4609.17,S04521
P08722,Power Oil Product 8722,Food,Dangote,9802.82,S04395
P08723,Dangote Product 8723,Frozen Foods,Dettol,14066.91,S07588
P08724,Golden Penny Product 8724,Cleaning,Dettol,22801.81,S08779
P08725,Golden Penny Product 8725,Cleaning,Nestle,22322.45,S00917
P08726,Dangote Product 8726,Cleaning,Dangote,11038.04,S05286
P08727,Nestle Product 8727,Frozen Foods,Nestle,24809.08,S03947
P08728,Golden Penny Product 8728,Food,Dangote,7061.0,S01016
P08729,Golden Penny Product 8729,Cleaning,Power Oil,20946.23,S06785
P08730,Dangote Product 8730,Cleaning,Dettol,22212.09,S06289
P08731,Nestle Product 8731,Frozen Foods,Golden Penny,11863.7,S00088
P08732,Nestle Product 8732,Toiletries,Dettol,22112.73,S00835
P08733,Power Oil Product 8733,Cleaning,Golden Penny,1630.59,S07699
P08734,Dangote Product 8734,Beverages,Dettol,16440.37,S09453
P08735,Dangote Product 8735,Beverages,Dettol,10751.23,S06035
P08736,Peak Product 8736,Beverages,Dangote,17203.6,S00783
P08737,Power Oil Product 8737,Cleaning,Dangote,22448.22,S01938
P08738,Power Oil Product 8738,Dairy,Power Oil,7609.8,S03437
P08739,Dangote Product 8739,Frozen Foods,Nestle,4662.75,S05038
P08740,Dangote Product 8740,Dairy,Indomie,12860.93,S08215
P08741,Power Oil Product 8741,Food,Dettol,4262.15,S05157
P08742,Golden Penny Product 8742,Beverages,Dangote,9387.19,S02295
P08743,Power Oil Product 8743,Food,Power Oil,21086.85,S00919
P08744,Peak Product 8744,Beverages,Power Oil,4093.63,S07670
P08745,Peak Product 8745,Food,Dettol,13910.87,S07766
P08746,Power Oil Product 8746,Food,Power Oil,3227.7,S01973
P08747,Nestle Product 8747,Food,Dangote,9099.63,S01517
P08748,Nestle Product 8748,Food,Indomie,747.23,S00054
P08749,Dettol Product 8749,Toiletries,Dangote,24442.87,S06123
P08750,Peak Product 8750,Toiletries,Milo,14595.84,S03488
P08751,Golden Penny Product 8751,Beverages,Dettol,10297.71,S02383
P08752,Milo Product 8752,Frozen Foods,Nestle,11312.22,S08372
P08753,Dettol Product 8753,Frozen Foods,Golden Penny,1242.65,S02472
P08754,Power Oil Product 8754,Beverages,Golden Penny,15147.71,S06152
P08755,Dangote Product 8755,Toiletries,Milo,5127.63,S00744
P08756,Dettol Product 8756,Food,Indomie,7681.4,S02017
P08757,Golden Penny Product 8757,Dairy,Golden Penny,15321.65,S04868
P08758,Peak Product 8758,Beverages,Power Oil,13473.02,S01139
P08759,Golden Penny Product 8759,Dairy,Milo,14549.34,S03108
P08760,Milo Product 8760,Toiletries,Golden Penny,24204.44,S05734
P08761,Golden Penny Product 8761,Food,Nestle,22547.96,S05163
P08762,Nestle Product 8762,Toiletries,Milo,13887.7,S01923
P08763,Power Oil Product 8763,Food,Power Oil,24807.38,S04810
P08764,Milo Product 8764,Cleaning,Golden Penny,19786.39,S01767
P08765,Dettol Product 8765,Frozen Foods,Dettol,21959.71,S03740
P08766,Golden Penny Product 8766,Cleaning,Dangote,3392.45,S00129
P08767,Nestle Product 8767,Beverages,Golden Penny,6168.77,S03638
P08768,Golden Penny Product 8768,Food,Milo,300.87,S02379
P08769,Power Oil Product 8769,Food,Indomie,12492.35,S04236
P08770,Dangote Product 8770,Food,Nestle,6279.94,S08951
P08771,Milo Product 8771,Dairy,Milo,12974.41,S07657
P08772,Dangote Product 8772,Dairy,Indomie,9839.72,S02625
P08773,Dettol Product 8773,Toiletries,Dettol,18395.55,S09929
P08774,Milo Product 8774,Dairy,Golden Penny,10450.49,S00475
P08775,Power Oil Product 8775,Beverages,Dettol,4999.59,S00949
P08776,Indomie Product 8776,Beverages,Golden Penny,22096.61,S00708
P08777,Dettol Product 8777,Food,Peak,15295.9,S09516
P08778,Indomie Product 8778,Toiletries,Dettol,12599.63,S07647
P08779,Power Oil Product 8779,Food,Milo,3637.49,S00053
P08780,Milo Product 8780,Beverages,Milo,11617.78,S02849
P08781,Peak Product 8781,Dairy,Milo,479.58,S06200
P08782,Milo Product 8782,Frozen Foods,Peak,21906.04,S02616
P08783,Dettol Product 8783,Frozen Foods,Dangote,7927.13,S02678
P08784,Power Oil Product 8784,Beverages,Nestle,9560.33,S08251
P08785,Dangote Product 8785,Dairy,Peak,17004.86,S09778
P08786,Indomie Product 8786,Beverages,Nestle,2701.4,S09989
P08787,Dettol Product 8787,Frozen Foods,Dettol,408.02,S02021
P08788,Dangote Product 8788,Frozen Foods,Dangote,13373.08,S04332
P08789,Dangote Product 8789,Frozen Foods,Power Oil,22148.77,S04235
P08790,Nestle Product 8790,Frozen Foods,Dettol,13864.31,S00730
P08791,Nestle Product 8791,Frozen Foods,Golden Penny,4971.46,S06824
P08792,Power Oil Product 8792,Frozen Foods,Milo,22964.86,S07502
P08793,Indomie Product 8793,Dairy,Dangote,4733.39,S03548
P08794,Peak Product 8794,Cleaning,Dangote,10674.45,S06923
P08795,Milo Product 8795,Toiletries,Dangote,8140.38,S09927
P08796,Dettol Product 8796,Cleaning,Nestle,5719.75,S00399
P08797,Dettol Product 8797,Cleaning,Dangote,21078.23,S03468
P08798,Dettol Product 8798,Frozen Foods,Indomie,23074.19,S05480
P08799,Golden Penny Product 8799,Dairy,Peak,3342.73,S08617
P08800,Dettol Product 8800,Food,Nestle,24825.26,S01316
P08801,Power Oil Product 8801,Toiletries,Dettol,13604.71,S01613
P08802,Golden Penny Product 8802,Cleaning,Dettol,5167.11,S01276
P08803,Nestle Product 8803,Beverages,Peak,21050.14,S05542
P08804,Milo Product 8804,Beverages,Nestle,12115.75,S09868
P08805,Nestle Product 8805,Cleaning,Nestle,6307.05,S01823
P08806,Dettol Product 8806,Frozen Foods,Indomie,11349.66,S00640
P08807,Power Oil Product 8807,Cleaning,Dettol,10330.86,S02210
P08808,Dangote Product 8808,Frozen Foods,Nestle,20657.85,S07218
P08809,Nestle Product 8809,Cleaning,Milo,6476.05,S00223
P08810,Peak Product 8810,Toiletries,Dettol,11335.72,S06657
P08811,Milo Product 8811,Beverages,Peak,15077.49,S07960
P08812,Power Oil Product 8812,Dairy,Power Oil,15851.95,S05179
P08813,Power Oil Product 8813,Cleaning,Nestle,3912.29,S05474
P08814,Milo Product 8814,Dairy,Dettol,4528.19,S02928
P08815,Dangote Product 8815,Dairy,Indomie,3554.72,S06882
P08816,Dettol Product 8816,Frozen Foods,Nestle,1283.05,S00385
P08817,Peak Product 8817,Toiletries,Nestle,2784.49,S08467
P08818,Indomie Product 8818,Dairy,Golden Penny,14016.04,S08808
P08819,Golden Penny Product 8819,Beverages,Indomie,20126.42,S08789
P08820,Milo Product 8820,Beverages,Indomie,9082.16,S04144
P08821,Milo Product 8821,Cleaning,Milo,4830.56,S06755
P08822,Milo Product 8822,Food,Dangote,5821.05,S06578
P08823,Power Oil Product 8823,Dairy,Nestle,16107.34,S00849
P08824,Nestle Product 8824,Beverages,Dettol,16365.22,S01298
P08825,Nestle Product 8825,Frozen Foods,Indomie,10378.38,S07882
P08826,Golden Penny Product 8826,Cleaning,Power Oil,300.86,S06534
P08827,Dangote Product 8827,Food,Peak,3886.42,S07012
P08828,Milo Product 8828,Toiletries,Milo,15990.08,S00596
P08829,Milo Product 8829,Food,Nestle,15200.74,S00595
P08830,Peak Product 8830,Food,Dangote,15012.84,S07041
P08831,Milo Product 8831,Toiletries,Power Oil,7860.86,S05096
P08832,Golden Penny Product 8832,Food,Dangote,2582.93,S08503
P08833,Nestle Product 8833,Dairy,Indomie,16432.21,S08044
P08834,Nestle Product 8834,Cleaning,Indomie,20148.98,S00070
P08835,Power Oil Product 8835,Beverages,Indomie,8628.9,S09010
P08836,Dettol Product 8836,Cleaning,Golden Penny,1601.17,S03249
P08837,Indomie Product 8837,Food,Milo,24798.0,S06120
P08838,Milo Product 8838,Frozen Foods,Peak,1337.06,S07331
P08839,Dangote Product 8839,Cleaning,Milo,18824.98,S01077
P08840,Peak Product 8840,Dairy,Peak,5492.3,S04143
P08841,Dangote Product 8841,Cleaning,Indomie,9068.47,S00368
P08842,Milo Product 8842,Toiletries,Indomie,3862.83,S07511
P08843,Milo Product 8843,Toiletries,Golden Penny,7890.76,S09426
P08844,Nestle Product 8844,Cleaning,Milo,8593.1,S07063
P08845,Power Oil Product 8845,Food,Power Oil,24334.25,S04661
P08846,Dettol Product 8846,Dairy,Nestle,2172.39,S06738
P08847,Dangote Product 8847,Beverages,Power Oil,17587.76,S05774
P08848,Golden Penny Product 8848,Cleaning,Dettol,8715.37,S09823
P08849,Dettol Product 8849,Toiletries,Indomie,1671.49,S01143
P08850,Power Oil Product 8850,Toiletries,Indomie,24064.06,S08674
P08851,Indomie Product 8851,Beverages,Dangote,20184.42,S01622
P08852,Milo Product 8852,Toiletries,Golden Penny,707.67,S04033
P08853,Indomie Product 8853,Frozen Foods,Dettol,11558.02,S04576
P08854,Nestle Product 8854,Cleaning,Nestle,5836.13,S02384
P08855,Nestle Product 8855,Toiletries,Dettol,13227.44,S08174
P08856,Nestle Product 8856,Cleaning,Dangote,7514.39,S07741
P08857,Dettol Product 8857,Beverages,Nestle,15980.0,S06445
P08858,Nestle Product 8858,Frozen Foods,Dettol,3928.43,S08355
P08859,Golden Penny Product 8859,Cleaning,Nestle,2748.81,S00167
P08860,Milo Product 8860,Dairy,Peak,740.22,S09773
P08861,Dettol Product 8861,Frozen Foods,Nestle,7430.87,S02847
P08862,Indomie Product 8862,Frozen Foods,Golden Penny,1837.49,S04255
P08863,Indomie Product 8863,Food,Indomie,12668.52,S06942
P08864,Power Oil Product 8864,Frozen Foods,Power Oil,24018.08,S07698
P08865,Dangote Product 8865,Beverages,Nestle,12989.81,S01171
P08866,Dangote Product 8866,Toiletries,Power Oil,11845.4,S09388
P08867,Peak Product 8867,Toiletries,Nestle,5869.15,S05747
P08868,Milo Product 8868,Toiletries,Peak,16336.27,S03653
P08869,Nestle Product 8869,Beverages,Nestle,7025.78,S07658
P08870,Dangote Product 8870,Frozen Foods,Dangote,10477.22,S03547
P08871,Peak Product 8871,Cleaning,Golden Penny,14854.85,S10000
P08872,Nestle Product 8872,Beverages,Power Oil,23337.33,S08846
P08873,Nestle Product 8873,Toiletries,Dangote,18612.18,S03429
P08874,Peak Product 8874,Beverages,Indomie,2018.44,S01651
P08875,Peak Product 8875,Beverages,Milo,7852.47,S02494
P08876,Peak Product 8876,Cleaning,Peak,8119.53,S04303
P08877,Dettol Product 8877,Frozen Foods,Golden Penny,19226.93,S07467
P08878,Dangote Product 8878,Dairy,Dangote,9374.06,S00464
P08879,Dettol Product 8879,Food,Power Oil,23685.65,S00328
P08880,Milo Product 8880,Beverages,Milo,16784.53,S03040
P08881,Dettol Product 8881,Dairy,Indomie,23305.54,S03313
P08882,Indomie Product 8882,Dairy,Power Oil,11434.5,S00055
P08883,Dettol Product 8883,Frozen Foods,Dangote,6532.29,S08046
P08884,Dangote Product 8884,Dairy,Golden Penny,11135.04,S08473
P08885,Dettol Product 8885,Dairy,Power Oil,4244.44,S03127
P08886,Milo Product 8886,Beverages,Milo,14229.67,S01784
P08887,Nestle Product 8887,Toiletries,Nestle,6839.11,S09605
P08888,Golden Penny Product 8888,Frozen Foods,Power Oil,11418.88,S09318
P08889,Indomie Product 8889,Frozen Foods,Indomie,10114.31,S02406
P08890,Dangote Product 8890,Food,Milo,20121.15,S05766
P08891,Peak Product 8891,Toiletries,Power Oil,4315.48,S04655
P08892,Dettol Product 8892,Frozen Foods,Dettol,23951.99,S05917
P08893,Power Oil Product 8893,Cleaning,Golden Penny,4988.07,S03356
P08894,Peak Product 8894,Cleaning,Dettol,14438.47,S03731
P08895,Peak Product 8895,Cleaning,Golden Penny,16100.43,S08112
P08896,Power Oil Product 8896,Dairy,Peak,15483.27,S06931
P08897,Peak Product 8897,Dairy,Milo,9147.23,S00829
P08898,Indomie Product 8898,Food,Dangote,20083.93,S00711
P08899,Indomie Product 8899,Dairy,Milo,7830.76,S09226
P08900,Power Oil Product 8900,Frozen Foods,Dettol,1598.75,S00082
P08901,Power Oil Product 8901,Food,Indomie,23568.98,S03725
P08902,Dangote Product 8902,Cleaning,Milo,4993.37,S00046
P08903,Power Oil Product 8903,Beverages,Dettol,20900.19,S06277
P08904,Golden Penny Product 8904,Beverages,Dettol,15915.68,S02749
P08905,Dettol Product 8905,Toiletries,Milo,19412.76,S02933
P08906,Milo Product 8906,Frozen Foods,Dettol,8068.03,S01456
P08907,Peak Product 8907,Cleaning,Power Oil,4255.26,S04263
P08908,Golden Penny Product 8908,Frozen Foods,Dettol,3523.14,S00431
P08909,Dettol Product 8909,Toiletries,Dettol,15144.28,S01590
P08910,Nestle Product 8910,Cleaning,Nestle,6427.18,S09974
P08911,Nestle Product 8911,Food,Milo,16562.04,S05171
P08912,Milo Product 8912,Beverages,Nestle,16794.47,S09059
P08913,Nestle Product 8913,Food,Indomie,19219.51,S07320
P08914,Peak Product 8914,Toiletries,Dettol,21372.33,S03745
P08915,Milo Product 8915,Frozen Foods,Power Oil,337.37,S07286
P08916,Dangote Product 8916,Toiletries,Peak,22413.34,S02557
P08917,Power Oil Product 8917,Food,Peak,19799.63,S03138
P08918,Peak Product 8918,Cleaning,Milo,11432.69,S00311
P08919,Dettol Product 8919,Toiletries,Peak,6992.44,S06116
P08920,Milo Product 8920,Dairy,Peak,15557.17,S06594
P08921,Dettol Product 8921,Cleaning,Milo,19945.78,S01512
P08922,Power Oil Product 8922,Food,Nestle,6017.85,S00025
P08923,Peak Product 8923,Food,Indomie,9926.84,S06096
P08924,Power Oil Product 8924,Dairy,Milo,17420.76,S07561
P08925,Power Oil Product 8925,Dairy,Milo,9196.29,S07504
P08926,Golden Penny Product 8926,Cleaning,Indomie,14781.15,S07809
P08927,Dettol Product 8927,Toiletries,Peak,19159.95,S05531
P08928,Dangote Product 8928,Dairy,Power Oil,15434.83,S02489
P08929,Golden Penny Product 8929,Beverages,Dangote,15376.55,S04866
P08930,Milo Product 8930,Cleaning,Indomie,3108.52,S07951
P08931,Dangote Product 8931,Dairy,Peak,20974.84,S05480
P08932,Golden Penny Product 8932,Dairy,Golden Penny,20941.74,S00208
P08933,Power Oil Product 8933,Beverages,Nestle,4289.9,S09772
P08934,Dangote Product 8934,Dairy,Peak,15946.64,S06847
P08935,Indomie Product 8935,Frozen Foods,Golden Penny,1747.78,S09430
P08936,Milo Product 8936,Food,Power Oil,21717.86,S07848
P08937,Peak Product 8937,Food,Milo,10072.36,S06510
P08938,Dangote Product 8938,Beverages,Milo,21214.63,S07531
P08939,Dangote Product 8939,Toiletries,Dangote,6876.02,S01960
P08940,Dettol Product 8940,Cleaning,Dettol,11188.01,S07058
P08941,Golden Penny Product 8941,Food,Nestle,10427.73,S00529
P08942,Milo Product 8942,Cleaning,Dangote,13827.7,S04443
P08943,Milo Product 8943,Food,Indomie,3909.45,S08377
P08944,Golden Penny Product 8944,Food,Dettol,13618.18,S05095
P08945,Dettol Product 8945,Dairy,Indomie,6547.94,S03552
P08946,Dettol Product 8946,Toiletries,Milo,24658.0,S06418
P08947,Milo Product 8947,Beverages,Dettol,24665.52,S08229
P08948,Indomie Product 8948,Cleaning,Golden Penny,502.81,S00586
P08949,Dettol Product 8949,Food,Power Oil,6582.12,S05456
P08950,Power Oil Product 8950,Food,Peak,20347.83,S03186
P08951,Golden Penny Product 8951,Dairy,Dettol,21475.81,S01440
P08952,Peak Product 8952,Toiletries,Milo,11262.73,S08551
P08953,Peak Product 8953,Toiletries,Dangote,13485.4,S08761
P08954,Indomie Product 8954,Toiletries,Milo,7852.92,S09980
P08955,Peak Product 8955,Cleaning,Golden Penny,11344.63,S06884
P08956,Power Oil Product 8956,Food,Nestle,16818.68,S02748
P08957,Golden Penny Product 8957,Cleaning,Peak,9467.76,S09340
P08958,Milo Product 8958,Cleaning,Golden Penny,11835.75,S08826
P08959,Peak Product 8959,Beverages,Peak,22073.27,S01028
P08960,Power Oil Product 8960,Food,Peak,17787.24,S06246
P08961,Dangote Product 8961,Food,Nestle,22587.07,S09735
P08962,Dangote Product 8962,Toiletries,Milo,18394.76,S04611
P08963,Nestle Product 8963,Food,Power Oil,17122.38,S08952
P08964,Peak Product 8964,Toiletries,Peak,15200.23,S03650
P08965,Nestle Product 8965,Beverages,Dettol,14081.17,S01526
P08966,Peak Product 8966,Frozen Foods,Indomie,10963.57,S08764
P08967,Dangote Product 8967,Food,Milo,23938.92,S00819
P08968,Milo Product 8968,Frozen Foods,Peak,22334.97,S04776
P08969,Nestle Product 8969,Food,Milo,22432.7,S06991
P08970,Milo Product 8970,Food,Peak,12027.3,S07645
P08971,Indomie Product 8971,Frozen Foods,Nestle,4247.17,S00033
P08972,Milo Product 8972,Dairy,Dangote,14016.58,S00489
