transaction_id,store_id,product_id,quantity_sold,sales_amount,transaction_date,year,month,day
T09054,ST05069,P04775,34,126839.72,2025-11-14,2025,11,14
T09055,ST00065,P04076,10,100052.5,2025-02-19,2025,2,19
T09056,ST06743,P01806,22,213936.8,2025-05-13,2025,5,13
T09057,ST02512,P08155,46,413459.5,2025-05-25,2025,5,25
T09058,ST00626,P02746,13,303272.97,2025-12-06,2025,12,6
T09059,ST04525,P06978,41,811556.46,2025-03-12,2025,3,12
T09060,ST00545,P00725,28,255328.08,2025-10-01,2025,10,1
T09061,ST08298,P09926,27,461638.98,2025-08-22,2025,8,22
T09062,ST07267,P06116,16,388099.52,2025-12-27,2025,12,27
T09063,ST01285,P03452,17,362681.06,2025-09-19,2025,9,19
T09064,ST02831,P01474,9,118027.8,2025-09-12,2025,9,12
T09065,ST07781,P05917,16,58353.6,2025-08-16,2025,8,16
T09066,ST04029,P03437,19,4022.49,2025-08-05,2025,8,5
T09067,ST07910,P06856,9,205287.48,2025-12-16,2025,12,16
T09068,ST07834,P04291,35,484188.95,2025-05-24,2025,5,24
T09069,ST09511,P01061,26,470083.64,2025-07-10,2025,7,10
T09070,ST07024,P06076,18,245983.32,2025-08-27,2025,8,27
T09071,ST03128,P08979,45,302963.4,2025-08-23,2025,8,23
T09072,ST05085,P00034,21,119140.77,2025-09-12,2025,9,12
T09073,ST06534,P02909,16,33244.0,2025-12-06,2025,12,6
T09074,ST03474,P05356,24,481421.04,2025-07-07,2025,7,7
T09075,ST05388,P04882,24,30599.76,2025-11-02,2025,11,2
T09076,ST06445,P07283,11,10569.35,2025-07-26,2025,7,26
T09077,ST09025,P09099,39,512414.76,2025-08-01,2025,8,1
T09078,ST07225,P08646,19,252994.12,2025-11-25,2025,11,25
T09079,ST05980,P02083,44,16287.92,2025-03-20,2025,3,20
T09080,ST09892,P06960,4,78747.68,2025-08-29,2025,8,29
T09081,ST03801,P09218,41,417250.85,2025-06-18,2025,6,18
T09082,ST03548,P09943,28,555013.2,2025-10-20,2025,10,20
T09083,ST05137,P00526,47,906950.07,2025-04-01,2025,4,1
T09084,ST01106,P01678,3,14078.34,2025-06-10,2025,6,10
T09085,ST04078,P04935,19,283644.92,2025-07-07,2025,7,7
T09086,ST04556,P03915,6,38730.24,2025-03-12,2025,3,12
T09087,ST06905,P06957,37,629520.59,2025-06-11,2025,6,11
T09088,ST07646,P07733,10,78087.0,2025-07-25,2025,7,25
T09089,ST08366,P03557,46,183874.88,2025-09-07,2025,9,7
T09090,ST07495,P07146,44,345757.72,2025-10-09,2025,10,9
T09091,ST02956,P08809,46,311733.26,2025-06-19,2025,6,19
T09092,ST01974,P01466,39,225495.27,2025-11-18,2025,11,18
T09093,ST02458,P07264,29,345525.43,2025-04-29,2025,4,29
T09094,ST08014,P05936,12,273737.04,2025-05-12,2025,5,12
T09095,ST03210,P09238,27,81613.44,2025-11-13,2025,11,13
T09096,ST04623,P05176,43,910826.0,2025-11-03,2025,11,3
T09097,ST05146,P01088,35,309418.9,2025-07-06,2025,7,6
T09098,ST04472,P00385,6,22690.98,2025-03-22,2025,3,22
T09099,ST05980,P04300,50,842687.5,2025-11-13,2025,11,13
T09100,ST01004,P03958,37,611400.95,2025-02-26,2025,2,26
T09101,ST09690,P08921,6,136775.22,2025-01-20,2025,1,20
T09102,ST01803,P04691,36,382014.72,2025-08-01,2025,8,1
T09103,ST08279,P06730,29,648979.4,2025-02-25,2025,2,25
T09104,ST02312,P09517,15,130547.7,2025-08-06,2025,8,6
T09105,ST04284,P08990,17,401319.17,2025-04-24,2025,4,24
T09106,ST05112,P01076,24,241972.08,2025-06-05,2025,6,5
T09107,ST07296,P09132,23,83618.8,2025-05-02,2025,5,2
T09108,ST04380,P08615,10,134123.1,2025-01-28,2025,1,28
T09109,ST01054,P05915,43,726068.33,2025-12-21,2025,12,21
T09110,ST01872,P00195,8,28044.8,2025-09-15,2025,9,15
T09111,ST04694,P03791,18,186898.86,2025-08-09,2025,8,9
T09112,ST03731,P03119,42,683844.84,2025-02-16,2025,2,16
T09113,ST06768,P08577,49,22099.98,2025-07-26,2025,7,26
T09114,ST05983,P03085,15,102104.1,2025-04-28,2025,4,28
T09115,ST01357,P05349,16,374529.44,2025-09-25,2025,9,25
T09116,ST09788,P08291,49,316382.22,2025-05-28,2025,5,28
T09117,ST06734,P06675,45,803449.35,2025-11-22,2025,11,22
T09118,ST00093,P00175,13,181469.99,2025-06-20,2025,6,20
T09119,ST00920,P07948,35,665540.05,2025-02-10,2025,2,10
T09120,ST03743,P06868,23,305345.24,2025-08-08,2025,8,8
T09121,ST06545,P03582,6,14895.0,2025-04-03,2025,4,3
T09122,ST00570,P08777,36,734600.88,2025-12-15,2025,12,15
T09123,ST03057,P06485,42,623980.56,2025-12-29,2025,12,29
T09124,ST00592,P08098,25,179919.0,2025-12-15,2025,12,15
T09125,ST02823,P03156,41,989973.7,2025-04-20,2025,4,20
T09126,ST03874,P03647,18,42415.2,2025-03-31,2025,3,31
T09127,ST05268,P00569,11,211904.44,2025-09-26,2025,9,26
T09128,ST06128,P07141,26,641275.18,2025-08-01,2025,8,1
T09129,ST00618,P08489,15,71138.85,2025-11-08,2025,11,8
T09130,ST04974,P03702,38,763903.74,2025-09-22,2025,9,22
T09131,ST08128,P01323,14,32819.36,2025-03-20,2025,3,20
T09132,ST00048,P07592,32,521152.32,2025-08-25,2025,8,25
T09133,ST04186,P07444,26,315092.96,2025-12-15,2025,12,15
T09134,ST02834,P02911,37,658722.47,2025-05-02,2025,5,2
T09135,ST06414,P09881,45,44187.3,2025-08-29,2025,8,29
T09136,ST09263,P02059,5,20917.95,2025-02-03,2025,2,3
T09137,ST02070,P01690,35,614861.1,2025-08-31,2025,8,31
T09138,ST07041,P09523,35,335043.1,2025-07-26,2025,7,26
T09139,ST05234,P05668,9,173035.26,2025-09-30,2025,9,30
T09140,ST03399,P06153,43,807476.79,2025-06-18,2025,6,18
T09141,ST08357,P02683,24,377584.56,2025-01-17,2025,1,17
T09142,ST03571,P06265,18,342718.74,2025-01-28,2025,1,28
T09143,ST03593,P02088,32,790499.52,2025-02-11,2025,2,11
T09144,ST05502,P09389,22,372430.52,2025-12-11,2025,12,11
T09145,ST03182,P09659,7,62684.51,2025-01-13,2025,1,13
T09146,ST02398,P00221,41,309979.68,2025-08-29,2025,8,29
T09147,ST00666,P09492,47,835994.17,2025-12-13,2025,12,13
T09148,ST05020,P07638,3,13386.21,2025-12-02,2025,12,2
T09149,ST01428,P01527,15,342207.15,2025-10-05,2025,10,5
T09150,ST01224,P05025,37,315789.45,2025-05-17,2025,5,17
T09151,ST06604,P02079,8,32391.28,2025-08-24,2025,8,24
T09152,ST04378,P02137,40,650552.0,2025-05-17,2025,5,17
T09153,ST07106,P01584,47,266841.09,2025-09-04,2025,9,4
T09154,ST02008,P02284,45,233772.3,2025-01-20,2025,1,20
T09155,ST02410,P05441,44,730258.32,2025-11-01,2025,11,1
T09156,ST09699,P01571,1,5039.41,2025-11-17,2025,11,17
T09157,ST06901,P02702,48,710572.8,2025-07-04,2025,7,4
T09158,ST02462,P08913,38,882043.08,2025-03-14,2025,3,14
T09159,ST03187,P06564,44,612931.0,2025-03-30,2025,3,30
T09160,ST00192,P01421,2,49121.72,2025-10-27,2025,10,27
T09161,ST03375,P07707,44,665436.2,2025-01-24,2025,1,24
T09162,ST00302,P08073,6,58242.42,2025-03-23,2025,3,23
T09163,ST07271,P01348,5,53084.85,2025-03-19,2025,3,19
T09164,ST01237,P08474,2,34624.68,2025-12-06,2025,12,6
T09165,ST09593,P02661,41,683674.18,2025-11-15,2025,11,15
T09166,ST04929,P04309,47,937339.8,2025-10-05,2025,10,5
T09167,ST00896,P03402,18,356323.5,2025-12-01,2025,12,1
T09168,ST07888,P03675,39,111308.34,2025-06-21,2025,6,21
T09169,ST02038,P00500,7,87301.9,2025-07-18,2025,7,18
T09170,ST07247,P02199,1,7336.05,2025-04-28,2025,4,28
T09171,ST08039,P00308,46,678648.58,2025-10-25,2025,10,25
T09172,ST06951,P08462,26,357816.94,2025-03-31,2025,3,31
T09173,ST01725,P07306,41,615409.18,2025-05-11,2025,5,11
T09174,ST01583,P00805,43,622548.41,2025-10-15,2025,10,15
T09175,ST07787,P05013,26,550976.14,2025-10-27,2025,10,27
T09176,ST08421,P03816,7,171095.54,2025-10-17,2025,10,17
T09177,ST08786,P03372,30,56238.9,2025-06-11,2025,6,11
T09178,ST07337,P00385,4,21170.64,2025-09-12,2025,9,12
T09179,ST06046,P02700,9,12687.3,2025-01-14,2025,1,14
T09180,ST06342,P01932,28,315259.0,2025-02-21,2025,2,21
T09181,ST03017,P06748,2,34273.58,2025-02-15,2025,2,15
T09182,ST05259,P01346,36,422458.56,2025-07-20,2025,7,20
T09183,ST09120,P00551,6,149378.94,2025-01-23,2025,1,23
T09184,ST04625,P08971,12,198155.04,2025-08-20,2025,8,20
T09185,ST05317,P00703,44,704254.32,2025-04-02,2025,4,2
T09186,ST09644,P06172,36,142485.84,2025-08-27,2025,8,27
T09187,ST01531,P04154,18,430423.92,2025-06-29,2025,6,29
T09188,ST06679,P09442,27,499725.18,2025-07-07,2025,7,7
T09189,ST07493,P06474,34,390722.9,2025-05-20,2025,5,20
T09190,ST07685,P06325,17,406741.15,2025-12-08,2025,12,8
T09191,ST08074,P04016,5,22983.85,2025-11-13,2025,11,13
T09192,ST02043,P06290,46,546759.22,2025-08-03,2025,8,3
T09193,ST04629,P09584,3,46417.17,2025-10-15,2025,10,15
T09194,ST08647,P09955,38,21136.74,2025-02-22,2025,2,22
T09195,ST04629,P08232,26,124177.04,2025-11-12,2025,11,12
T09196,ST00838,P01895,38,167961.14,2025-01-06,2025,1,6
T09197,ST08224,P03879,12,93913.56,2025-02-01,2025,2,1
T09198,ST08478,P00190,34,266685.46,2025-10-09,2025,10,9
T09199,ST03459,P09362,38,208414.8,2025-10-26,2025,10,26
T09200,ST04750,P00533,40,461713.2,2025-02-15,2025,2,15
T09201,ST01524,P05275,6,45004.02,2025-02-11,2025,2,11
T09202,ST06675,P04684,44,84419.28,2025-10-26,2025,10,26
T09203,ST05236,P07087,46,506010.12,2025-09-03,2025,9,3
T09204,ST09496,P07535,34,553307.16,2025-02-21,2025,2,21
T09205,ST06652,P01160,49,574785.68,2025-06-21,2025,6,21
T09206,ST07418,P06191,10,99737.6,2025-12-26,2025,12,26
T09207,ST02823,P03300,47,724591.95,2025-10-03,2025,10,3
T09208,ST01511,P02557,46,1045382.2,2025-05-19,2025,5,19
T09209,ST09352,P00183,13,241515.04,2025-03-15,2025,3,15
T09210,ST03181,P00270,44,52757.76,2025-07-12,2025,7,12
T09211,ST05481,P01557,20,17966.8,2025-02-06,2025,2,6
T09212,ST03567,P09524,13,228745.01,2025-03-14,2025,3,14
T09213,ST07562,P07495,33,526391.91,2025-01-13,2025,1,13
T09214,ST08194,P00813,31,693735.67,2025-06-09,2025,6,9
T09215,ST06740,P00820,42,1014233.22,2025-12-09,2025,12,9
T09216,ST04080,P06772,11,7818.14,2025-02-18,2025,2,18
T09217,ST06221,P06651,9,87047.64,2025-02-11,2025,2,11
T09218,ST09019,P04352,43,312881.33,2025-05-06,2025,5,6
T09219,ST00080,P04187,13,105657.37,2025-10-08,2025,10,8
T09220,ST03102,P07003,20,206585.6,2025-05-03,2025,5,3
T09221,ST06591,P06965,38,789556.4,2025-04-25,2025,4,25
T09222,ST05963,P06566,35,207964.4,2025-12-22,2025,12,22
T09223,ST08357,P00182,41,438417.92,2025-01-26,2025,1,26
T09224,ST01096,P00657,18,438639.48,2025-02-24,2025,2,24
T09225,ST01569,P05431,27,351781.92,2025-11-17,2025,11,17
T09226,ST00475,P03947,44,318429.32,2025-02-06,2025,2,6
T09227,ST06609,P06367,13,27292.98,2025-05-25,2025,5,25
T09228,ST09761,P09642,2,49052.06,2025-06-27,2025,6,27
T09229,ST03590,P01170,10,42606.4,2025-02-19,2025,2,19
T09230,ST08724,P04592,6,117767.76,2025-12-02,2025,12,2
T09231,ST09110,P03624,24,102589.44,2025-05-01,2025,5,1
T09232,ST02385,P08169,49,1004630.83,2025-05-09,2025,5,9
T09233,ST04669,P01370,40,169532.0,2025-07-21,2025,7,21
T09234,ST05861,P05889,5,60457.9,2025-12-10,2025,12,10
T09235,ST07506,P08226,20,402897.0,2025-04-18,2025,4,18
T09236,ST04488,P02376,34,707371.36,2025-10-25,2025,10,25
T09237,ST08779,P03625,32,294713.92,2025-12-13,2025,12,13
T09238,ST03561,P08819,32,166195.84,2025-10-17,2025,10,17
T09239,ST07822,P09779,7,38138.45,2025-12-23,2025,12,23
T09240,ST02797,P01547,5,72349.3,2025-05-18,2025,5,18
T09241,ST01652,P08308,44,405771.52,2025-05-30,2025,5,30
T09242,ST08191,P00153,35,608446.65,2025-12-29,2025,12,29
T09243,ST06130,P09966,24,231074.4,2025-06-29,2025,6,29
T09244,ST05510,P09753,38,546514.1,2025-08-18,2025,8,18
T09245,ST08622,P01517,48,622358.4,2025-10-28,2025,10,28
T09246,ST02119,P04710,35,836759.0,2025-10-30,2025,10,30
T09247,ST07899,P02917,8,5972.32,2025-11-07,2025,11,7
T09248,ST03194,P01649,39,856839.75,2025-07-03,2025,7,3
T09249,ST02636,P09918,28,503966.12,2025-02-17,2025,2,17
T09250,ST09089,P00387,32,343112.64,2025-01-17,2025,1,17
T09251,ST01720,P03977,27,49832.28,2025-03-18,2025,3,18
T09252,ST01307,P09925,16,159851.2,2025-05-24,2025,5,24
T09253,ST07450,P04560,33,70471.17,2025-08-08,2025,8,8
T09254,ST03732,P04846,41,995701.81,2025-07-14,2025,7,14
T09255,ST02824,P01274,25,584793.25,2025-06-25,2025,6,25
T09256,ST09523,P03709,10,60063.3,2025-08-10,2025,8,10
T09257,ST07164,P01088,13,125165.04,2025-05-20,2025,5,20
T09258,ST07582,P04987,6,38580.24,2025-09-27,2025,9,27
T09259,ST03503,P04022,19,425001.31,2025-08-27,2025,8,27
T09260,ST05528,P00223,20,20352.6,2025-07-14,2025,7,14
T09261,ST05773,P04488,4,21481.36,2025-11-25,2025,11,25
T09262,ST05246,P06338,4,12281.76,2025-10-07,2025,10,7
T09263,ST02032,P09445,21,31604.79,2025-03-22,2025,3,22
T09264,ST05730,P04131,3,45374.82,2025-01-16,2025,1,16
T09265,ST07812,P08453,43,304958.15,2025-07-09,2025,7,9
T09266,ST04578,P03329,13,62836.8,2025-09-30,2025,9,30
T09267,ST08893,P03102,4,22714.96,2025-01-10,2025,1,10
T09268,ST00328,P02935,49,952525.7,2025-06-01,2025,6,1
T09269,ST05761,P04921,50,149375.5,2025-08-12,2025,8,12
T09270,ST01362,P00931,45,28399.95,2025-08-01,2025,8,1
T09271,ST09087,P00087,27,215073.9,2025-10-13,2025,10,13
T09272,ST04241,P09457,10,31248.3,2025-03-14,2025,3,14
T09273,ST02299,P01068,43,158952.94,2025-10-06,2025,10,6
T09274,ST07131,P04645,37,700928.74,2025-06-12,2025,6,12
T09275,ST08773,P04624,40,620697.6,2025-06-09,2025,6,9
T09276,ST03824,P03801,31,69783.48,2025-04-29,2025,4,29
T09277,ST07069,P04031,48,531937.44,2025-04-01,2025,4,1
T09278,ST05627,P04796,26,87722.44,2025-08-24,2025,8,24
T09279,ST01644,P00893,31,103034.08,2025-10-01,2025,10,1
T09280,ST07163,P01751,29,713479.46,2025-09-21,2025,9,21
T09281,ST05328,P06926,10,167339.2,2025-09-24,2025,9,24
T09282,ST06747,P05107,3,64176.72,2025-06-28,2025,6,28
T09283,ST06289,P06473,24,267642.24,2025-11-21,2025,11,21
T09284,ST04927,P01473,11,167889.7,2025-07-22,2025,7,22
T09285,ST02160,P09747,19,69830.32,2025-06-16,2025,6,16
T09286,ST08171,P02770,1,22599.84,2025-03-13,2025,3,13
T09287,ST01966,P01458,30,109410.0,2025-06-26,2025,6,26
T09288,ST06961,P04375,6,52561.8,2025-08-21,2025,8,21
T09289,ST03879,P06039,32,171024.96,2025-11-27,2025,11,27
T09290,ST06929,P00120,7,39563.16,2025-09-13,2025,9,13
T09291,ST05476,P02872,38,183514.54,2025-05-09,2025,5,9
T09292,ST09311,P02367,28,223434.96,2025-10-29,2025,10,29
T09293,ST05999,P08353,30,543349.2,2025-01-31,2025,1,31
T09294,ST04314,P08318,22,442548.7,2025-04-03,2025,4,3
T09295,ST09455,P08979,2,36405.62,2025-02-12,2025,2,12
T09296,ST05962,P09030,1,18805.45,2025-06-11,2025,6,11
T09297,ST01818,P08044,14,318223.92,2025-04-25,2025,4,25
T09298,ST05620,P05256,40,990560.0,2025-11-30,2025,11,30
T09299,ST03076,P05445,47,33840.47,2025-07-07,2025,7,7
T09300,ST03472,P06947,21,310879.38,2025-11-10,2025,11,10
T09301,ST03427,P03409,37,87741.8,2025-01-28,2025,1,28
T09302,ST04605,P05835,13,122500.43,2025-07-12,2025,7,12
T09303,ST06613,P09263,23,391324.53,2025-11-04,2025,11,4
T09304,ST05617,P04292,38,831083.56,2025-05-14,2025,5,14
T09305,ST00717,P07279,14,235965.1,2025-08-11,2025,8,11
T09307,ST08547,P04069,47,32299.34,2025-07-26,2025,7,26
T09308,ST03665,P01262,39,760553.82,2025-10-12,2025,10,12
T09309,ST07004,P08464,7,107111.97,2025-02-26,2025,2,26
T09310,ST01752,P05085,29,138664.66,2025-08-18,2025,8,18
T09311,ST08466,P09285,50,17037.5,2025-10-15,2025,10,15
T09312,ST00634,P05738,6,25507.2,2025-05-14,2025,5,14
T09313,ST04777,P00965,27,379237.95,2025-10-17,2025,10,17
T09314,ST00576,P00804,10,33775.3,2025-07-29,2025,7,29
T09315,ST04871,P00356,1,12302.02,2025-07-27,2025,7,27
T09316,ST05417,P02571,8,182605.36,2025-07-04,2025,7,4
T09317,ST05132,P00742,2,16690.4,2025-07-06,2025,7,6
T09318,ST03645,P03648,43,942086.14,2025-04-01,2025,4,1
T09319,ST00508,P01382,21,206042.34,2025-04-25,2025,4,25
T09320,ST08313,P03987,12,152554.92,2025-12-13,2025,12,13
T09321,ST03242,P02753,14,144312.84,2025-07-31,2025,7,31
T09322,ST06123,P07420,30,214532.7,2025-09-09,2025,9,9
T09323,ST07613,P06832,14,123303.88,2025-11-11,2025,11,11
T09324,ST01206,P06783,21,185184.3,2025-07-26,2025,7,26
T09325,ST03547,P06925,46,116986.28,2025-05-25,2025,5,25
T09326,ST08880,P04707,32,132501.76,2025-11-03,2025,11,3
T09327,ST00554,P04975,20,216448.2,2025-07-22,2025,7,22
T09328,ST07363,P01887,26,406004.04,2025-11-15,2025,11,15
T09329,ST02754,P09203,26,381416.1,2025-05-15,2025,5,15
T09330,ST08220,P01501,22,333238.4,2025-04-19,2025,4,19
T09331,ST01793,P06379,20,12283.6,2025-12-06,2025,12,6
T09332,ST06547,P02734,24,224434.08,2025-09-27,2025,9,27
T09333,ST09379,P03910,20,402793.6,2025-05-25,2025,5,25
T09334,ST06231,P05764,47,1003928.46,2025-06-08,2025,6,8
T09335,ST05557,P03862,38,285285.76,2025-03-21,2025,3,21
T09336,ST04219,P01213,40,684938.4,2025-10-13,2025,10,13
T09337,ST04346,P00608,50,586848.5,2025-06-01,2025,6,1
T09338,ST04708,P00919,23,128342.3,2025-10-27,2025,10,27
T09339,ST03733,P00160,45,79659.9,2025-09-26,2025,9,26
T09340,ST01105,P02084,49,675531.64,2025-07-13,2025,7,13
T09341,ST02420,P02989,9,179590.68,2025-11-21,2025,11,21
T09342,ST06823,P04959,20,339815.0,2025-06-05,2025,6,5
T09343,ST01686,P06146,33,664809.75,2025-12-31,2025,12,31
T09344,ST00071,P06025,42,794611.02,2025-06-07,2025,6,7
T09345,ST05008,P07671,49,885528.0,2025-05-11,2025,5,11
T09346,ST07129,P01171,38,463363.64,2025-12-22,2025,12,22
T09347,ST01481,P08420,45,470385.0,2025-08-27,2025,8,27
T09348,ST07626,P03520,23,155272.77,2025-04-21,2025,4,21
T09349,ST08700,P05095,18,65842.38,2025-10-12,2025,10,12
T09350,ST01645,P04287,7,68095.79,2025-05-21,2025,5,21
T09351,ST05274,P05571,28,42910.28,2025-07-28,2025,7,28
T09352,ST03925,P08935,1,23841.23,2025-01-12,2025,1,12
T09353,ST08383,P02575,40,668642.4,2025-09-14,2025,9,14
T09354,ST07803,P01369,26,401675.3,2025-02-24,2025,2,24
T09355,ST00056,P09675,44,255746.92,2025-07-12,2025,7,12
T09356,ST01073,P01571,43,814377.0,2025-08-06,2025,8,6
T09357,ST07163,P07328,36,427710.24,2025-04-09,2025,4,9
T09358,ST05839,P09442,27,566326.35,2025-11-28,2025,11,28
T09359,ST05819,P05373,46,459521.14,2025-03-01,2025,3,1
T09360,ST03748,P06066,30,87666.3,2025-07-19,2025,7,19
T09361,ST02697,P01668,9,58838.94,2025-04-26,2025,4,26
T09362,ST02693,P01114,10,184998.1,2025-09-13,2025,9,13
T09363,ST05761,P06011,45,121983.3,2025-06-10,2025,6,10
T09364,ST03689,P05119,8,74378.32,2025-01-07,2025,1,7
T09365,ST01787,P07781,5,108165.2,2025-07-12,2025,7,12
T09366,ST08537,P08605,9,35127.36,2025-07-05,2025,7,5
T09367,ST08225,P05787,10,179336.3,2025-05-25,2025,5,25
T09368,ST06395,P04697,6,88354.68,2025-10-08,2025,10,8
T09369,ST08024,P03656,1,2028.7,2025-11-03,2025,11,3
T09370,ST03162,P09405,15,111409.2,2025-11-23,2025,11,23
T09371,ST01170,P08563,16,66865.28,2025-01-19,2025,1,19
T09372,ST09304,P07023,2,29774.38,2025-08-03,2025,8,3
T09373,ST04199,P08656,16,172528.32,2025-06-18,2025,6,18
T09374,ST05442,P07207,4,21887.32,2025-07-28,2025,7,28
T09375,ST02491,P01379,5,46809.4,2025-08-03,2025,8,3
T09376,ST00141,P05365,45,329226.75,2025-04-03,2025,4,3
T09377,ST01102,P07312,32,83592.64,2025-11-26,2025,11,26
T09378,ST05535,P02052,42,797675.76,2025-01-02,2025,1,2
T09379,ST06183,P05146,2,34174.2,2025-03-06,2025,3,6
T09380,ST00853,P03101,37,71676.03,2025-01-15,2025,1,15
T09381,ST06472,P02179,28,539257.6,2025-11-03,2025,11,3
T09382,ST04730,P05537,36,848576.16,2025-05-19,2025,5,19
T09383,ST03265,P09091,25,47231.25,2025-06-23,2025,6,23
T09384,ST01761,P08486,16,33187.2,2025-10-28,2025,10,28
T09385,ST07462,P04451,50,132809.5,2025-05-20,2025,5,20
T09386,ST05625,P07129,1,12475.34,2025-12-23,2025,12,23
T09387,ST01916,P03857,36,769102.92,2025-08-09,2025,8,9
T09388,ST02998,P07702,36,28135.8,2025-03-24,2025,3,24
T09389,ST05602,P00268,19,42127.18,2025-10-11,2025,10,11
T09390,ST05445,P02531,20,94773.8,2025-09-01,2025,9,1
T09391,ST08490,P05189,43,186583.88,2025-08-26,2025,8,26
T09392,ST08589,P08552,12,49143.36,2025-03-16,2025,3,16
T09393,ST07567,P04970,43,1007205.34,2025-06-16,2025,6,16
T09394,ST01697,P06185,35,755382.25,2025-12-05,2025,12,5
T09395,ST02130,P06804,3,46847.1,2025-03-05,2025,3,5
T09396,ST07779,P07968,48,929625.6,2025-01-19,2025,1,19
T09397,ST08133,P05280,40,45371.6,2025-07-16,2025,7,16
T09398,ST07449,P02890,12,50570.4,2025-01-11,2025,1,11
T09399,ST08822,P09989,14,26400.08,2025-01-10,2025,1,10
T09400,ST02675,P05284,5,60491.1,2025-01-11,2025,1,11
T09401,ST01368,P07242,2,40050.12,2025-08-10,2025,8,10
T09402,ST05897,P09350,11,176509.63,2025-04-22,2025,4,22
T09403,ST06324,P02366,34,354175.62,2025-08-21,2025,8,21
T09404,ST07328,P05772,13,175869.2,2025-01-05,2025,1,5
T09405,ST01543,P07865,41,114082.91,2025-05-23,2025,5,23
T09406,ST08916,P06258,26,30305.6,2025-01-04,2025,1,4
T09407,ST06036,P01372,31,68226.97,2025-09-19,2025,9,19
T09408,ST04611,P00993,39,819089.31,2025-04-23,2025,4,23
T09409,ST00833,P05306,30,435651.9,2025-04-03,2025,4,3
T09410,ST08896,P07359,41,497728.93,2025-07-23,2025,7,23
T09411,ST03957,P07043,28,238104.16,2025-06-15,2025,6,15
T09412,ST07168,P09190,28,233446.08,2025-10-19,2025,10,19
T09413,ST07811,P00704,10,154318.2,2025-05-05,2025,5,5
T09414,ST06644,P04395,40,152513.2,2025-08-16,2025,8,16
T09415,ST09821,P03890,20,398618.0,2025-01-13,2025,1,13
T09416,ST04860,P09269,5,88689.0,2025-09-18,2025,9,18
T09417,ST00935,P09882,5,10855.3,2025-02-28,2025,2,28
T09418,ST02919,P02743,9,113701.86,2025-03-16,2025,3,16
T09419,ST02799,P07921,22,149260.1,2025-09-20,2025,9,20
T09420,ST09182,P05616,33,463969.44,2025-01-12,2025,1,12
T09421,ST02876,P00172,28,41749.4,2025-03-04,2025,3,4
T09422,ST04476,P02005,20,13537.2,2025-10-03,2025,10,3
T09423,ST08804,P07913,50,391309.0,2025-09-05,2025,9,5
T09424,ST08367,P00043,41,644084.99,2025-03-17,2025,3,17
T09425,ST03954,P00233,6,39919.02,2025-08-21,2025,8,21
T09426,ST00208,P06052,8,120806.88,2025-05-31,2025,5,31
T09427,ST03623,P08926,3,25492.29,2025-09-18,2025,9,18
T09428,ST06522,P02061,33,662013.99,2025-06-17,2025,6,17
T09429,ST06655,P06895,36,323565.48,2025-05-17,2025,5,17
T09430,ST06273,P03293,41,985995.47,2025-06-01,2025,6,1
T09431,ST06583,P07759,20,13040.2,2025-06-15,2025,6,15
T09432,ST03663,P06704,31,197129.31,2025-08-05,2025,8,5
T09433,ST06126,P04795,30,576126.0,2025-11-27,2025,11,27
T09434,ST05845,P04553,10,192363.0,2025-05-01,2025,5,1
T09435,ST03916,P08381,27,281688.3,2025-07-04,2025,7,4
T09436,ST07199,P09912,18,395221.68,2025-02-24,2025,2,24
T09437,ST02533,P00177,21,68725.23,2025-02-11,2025,2,11
T09438,ST06225,P06492,2,23290.9,2025-09-06,2025,9,6
T09439,ST06904,P09508,17,372339.44,2025-07-15,2025,7,15
T09440,ST06901,P05802,11,195836.3,2025-10-27,2025,10,27
T09441,ST00669,P00160,38,300185.18,2025-07-17,2025,7,17
T09442,ST06562,P06754,18,121482.9,2025-11-17,2025,11,17
T09443,ST03636,P08069,15,271867.8,2025-01-16,2025,1,16
T09444,ST01008,P04139,41,269087.1,2025-07-27,2025,7,27
T09445,ST07991,P01714,26,158627.3,2025-01-02,2025,1,2
T09446,ST01576,P06787,32,593098.88,2025-03-08,2025,3,8
T09447,ST02725,P06584,37,757290.1,2025-10-18,2025,10,18
T09448,ST01171,P04116,47,137948.76,2025-04-29,2025,4,29
T09449,ST07981,P05440,16,399961.44,2025-02-03,2025,2,3
T09450,ST09272,P06103,35,703645.95,2025-11-28,2025,11,28
T09451,ST02547,P00276,8,119307.2,2025-01-13,2025,1,13
T09452,ST07229,P04831,35,292563.25,2025-03-02,2025,3,2
T09453,ST00139,P07339,33,738753.18,2025-12-02,2025,12,2
T09454,ST05408,P06727,18,264974.4,2025-07-07,2025,7,7
T09455,ST05878,P02700,37,190944.42,2025-10-11,2025,10,11
T09456,ST00496,P03727,4,13781.0,2025-12-21,2025,12,21
T09457,ST03458,P08326,45,546149.7,2025-08-27,2025,8,27
T09458,ST00555,P04983,43,1033834.38,2025-04-24,2025,4,24
T09459,ST02278,P09421,2,47462.14,2025-01-28,2025,1,28
T09460,ST04714,P05929,3,30894.09,2025-03-09,2025,3,9
T09461,ST09709,P00352,29,231111.44,2025-06-29,2025,6,29
T09462,ST00660,P00061,29,235280.77,2025-10-11,2025,10,11
T09463,ST04389,P02292,31,482324.97,2025-09-02,2025,9,2
T09464,ST08323,P01427,5,80112.25,2025-03-14,2025,3,14
